month,day,hour,seasons,ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
9,23,17,1,39,39,86.5,73.27,19.4
9,24,5,1,0,0,99.4,84.33,14.5
9,24,5,1,0,0,93.72,82.19,14.9
9,24,6,1,23,23,87.76,79.8,15.3
9,24,6,1,92,92,82.25,75.83,16.1
9,24,7,1,181,181,76.68,72.66,16.900000000000002
9,24,7,1,270,276,71.2,68.23,17.900000000000002
9,24,8,1,366,370,65.87,66.89,19.0
9,24,8,1,446,460,60.77,61.72,20.3
9,24,9,1,479,542,55.99,56.8,21.6
9,24,9,1,525,615,51.63,54.44,22.3
9,24,10,1,564,676,47.83,52.61,23.1
9,24,10,1,620,725,44.72,50.45,23.8
9,24,11,1,657,758,42.49,49.82,24.4
9,24,11,1,679,775,41.28,48.07,25.0
9,24,12,1,666,778,41.17,47.4,25.6
9,24,12,1,617,764,42.19,46.57,25.9
9,24,13,1,561,735,44.25,45.94,26.200000000000003
9,24,13,1,489,692,47.2,45.89,26.200000000000003
9,24,14,1,434,635,50.89,45.71,26.200000000000003
9,24,14,1,370,566,55.16,46.48,25.9
9,24,15,1,385,486,59.88,49.11,25.5
9,24,15,1,329,398,64.93,51.81,24.6
9,24,16,1,295,303,70.22,57.61,23.700000000000003
9,24,16,1,202,206,75.69,61.49,22.6
9,24,17,1,112,112,81.25,67.45,21.4
9,24,17,1,34,34,86.81,67.45,21.4
9,25,5,1,0,0,99.59,83.72,17.2
9,25,5,1,0,0,93.91,83.72,17.2
9,25,6,1,7,18,87.94,86.17,17.2
9,25,6,1,22,81,82.44,84.03,17.6
9,25,7,1,37,163,76.87,84.67,18.1
9,25,7,1,75,253,71.4,81.55,18.7
9,25,8,1,106,343,66.09,83.25,19.3
9,25,8,1,195,429,61.01,81.21000000000001,19.700000000000003
9,25,9,1,254,507,56.25,86.53,20.1
9,25,9,1,287,580,51.91,82.38,20.9
9,25,10,1,353,643,48.13,83.26,21.700000000000003
9,25,10,1,407,696,45.06,76.96000000000001,23.0
9,25,11,1,612,737,42.85,68.51,24.4
9,25,11,1,759,759,41.66,65.32000000000001,25.200000000000003
9,25,12,1,767,767,41.57,55.06,26.1
9,25,12,1,754,754,42.59,54.09,26.4
9,25,13,1,726,726,44.64,47.73,26.700000000000003
9,25,13,1,683,683,47.59,48.01,26.6
9,25,14,1,626,626,51.27,44.61,26.5
9,25,14,1,557,557,55.53,45.71,26.1
9,25,15,1,476,476,60.23,44.45,25.8
9,25,15,1,388,388,65.27,46.6,25.0
9,25,16,1,293,293,70.56,52.21,24.3
9,25,16,1,198,198,76.01,57.82,22.6
9,25,17,1,105,105,81.57000000000001,69.79,20.9
9,25,17,1,30,30,87.12,69.79,20.9
9,26,5,1,0,0,99.78,98.79,11.3
9,26,5,1,0,0,94.1,97.5,11.5
9,26,6,1,16,24,88.10000000000001,97.32,11.6
9,26,6,1,67,99,82.62,90.55,12.7
9,26,7,1,185,195,77.07000000000001,85.73,13.8
9,26,7,1,296,296,71.61,76.36,15.6
9,26,8,1,394,394,66.31,55.81,17.3
9,26,8,1,486,486,61.25,52.09,18.4
9,26,9,1,570,570,56.5,41.48,19.4
9,26,9,1,643,643,52.19,39.73,20.1
9,26,10,1,702,702,48.44,37.26,20.700000000000003
9,26,10,1,749,749,45.39,35.92,21.3
9,26,11,1,780,780,43.21,35.160000000000004,21.8
9,26,11,1,795,795,42.04,34.49,22.1
9,26,12,1,795,795,41.96,34.29,22.5
9,26,12,1,779,779,42.99,33.88,22.700000000000003
9,26,13,1,747,747,45.04,33.89,22.9
9,26,13,1,701,701,47.97,34.06,22.8
9,26,14,1,641,641,51.64,34.51,22.8
9,26,14,1,568,568,55.89,34.92,22.6
9,26,15,1,486,486,60.58,35.56,22.4
9,26,15,1,395,395,65.61,36.65,21.9
9,26,16,1,299,299,70.89,40.74,21.4
9,26,16,1,200,200,76.34,43.05,20.5
9,26,17,1,106,106,81.89,50.18,19.6
9,26,17,1,28,28,87.42,50.18,19.6
9,27,5,1,0,0,99.97,68.54,13.3
9,27,5,1,0,0,94.29,65.08,14.1
9,27,6,1,5,16,88.28,63.97,14.9
9,27,6,1,26,79,82.81,60.78,15.7
9,27,7,1,93,162,77.27,64.23,16.6
9,27,7,1,123,251,71.82000000000001,59.55,17.8
9,27,8,1,171,340,66.53,63.5,19.0
9,27,8,1,49,424,61.48,58.96,20.200000000000003
9,27,9,1,32,498,56.76,62.4,21.4
9,27,9,1,36,565,52.47,59.370000000000005,22.200000000000003
9,27,10,1,42,620,48.74,65.19,23.1
9,27,10,1,47,666,45.72,63.26,23.6
9,27,11,1,51,699,43.57,71.94,24.0
9,27,11,1,54,718,42.42,70.17,24.4
9,27,12,1,53,723,42.36,76.88,24.700000000000003
9,27,12,1,51,708,43.38,74.63,25.200000000000003
9,27,13,1,47,679,45.43,76.07000000000001,25.700000000000003
9,27,13,1,124,634,48.36,74.73,26.0
9,27,14,1,353,576,52.02,74.31,26.4
9,27,14,1,398,508,56.25,73.88,26.5
9,27,15,1,236,430,60.93,74.85000000000001,26.6
9,27,15,1,211,346,65.95,75.74,26.4
9,27,16,1,197,258,71.22,77.52,26.1
9,27,16,1,161,170,76.66,79.84,25.6
9,27,17,1,84,87,82.21000000000001,79.15,25.1
9,27,17,1,21,21,87.72,79.15,25.1
9,28,5,1,0,0,100.16,100.0,17.8
9,28,5,1,0,0,94.48,100.0,17.8
9,28,6,1,12,12,88.46000000000001,100.0,17.8
9,28,6,1,59,70,83.0,99.3,18.0
9,28,7,1,132,151,77.47,99.01,18.2
9,28,7,1,237,239,72.03,94.87,18.9
9,28,8,1,324,329,66.75,94.67,19.5
9,28,8,1,416,418,61.72,90.76,20.200000000000003
9,28,9,1,497,502,57.02,89.10000000000001,20.9
9,28,9,1,545,571,52.76,85.89,21.5
9,28,10,1,509,629,49.05,84.72,22.1
9,28,10,1,397,673,46.06,82.2,22.6
9,28,11,1,387,703,43.93,81.21000000000001,23.1
9,28,11,1,398,713,42.8,79.76,23.4
9,28,12,1,456,707,42.75,79.13,23.700000000000003
9,28,12,1,434,690,43.78,79.13,23.700000000000003
9,28,13,1,331,658,45.83,79.72,23.700000000000003
9,28,13,1,279,613,48.75,81.17,23.4
9,28,14,1,411,555,52.39,82.98,23.0
9,28,14,1,390,486,56.61,85.52,22.5
9,28,15,1,334,408,61.28,87.56,21.9
9,28,15,1,208,324,66.29,90.91,21.3
9,28,16,1,210,237,71.55,91.8,20.700000000000003
9,28,16,1,150,152,76.98,96.43,19.9
9,28,17,1,72,72,82.52,95.25,19.1
9,28,17,1,15,15,88.01,95.25,19.1
9,29,5,1,0,0,100.35,100.0,19.0
9,29,5,1,0,0,94.67,100.0,19.200000000000003
9,29,6,1,13,13,88.63,100.0,19.3
9,29,6,1,70,70,83.2,99.07,19.6
9,29,7,1,149,149,77.67,100.0,19.9
9,29,7,1,238,238,72.24,97.71,20.4
9,29,8,1,308,328,66.98,99.27,20.9
9,29,8,1,354,412,61.96,95.11,21.6
9,29,9,1,407,489,57.28,96.25,22.3
9,29,9,1,475,558,53.04,91.16,23.200000000000003
9,29,10,1,427,616,49.36,90.59,24.1
9,29,10,1,544,661,46.4,86.37,24.9
9,29,11,1,307,694,44.29,85.21000000000001,25.700000000000003
9,29,11,1,57,710,43.18,81.69,26.4
9,29,12,1,241,711,43.14,80.01,27.1
9,29,12,1,340,696,44.18,78.63,27.4
9,29,13,1,402,667,46.22,77.15,27.8
9,29,13,1,174,622,49.13,77.15,27.8
9,29,14,1,158,565,52.77,76.83,27.9
9,29,14,1,104,497,56.98,77.73,27.700000000000003
9,29,15,1,33,419,61.63,78.78,27.5
9,29,15,1,27,334,66.63,81.11,27.0
9,29,16,1,25,244,71.88,84.67,26.6
9,29,16,1,16,156,77.31,89.81,25.6
9,29,17,1,11,74,82.84,92.83,24.6
9,29,17,1,3,14,88.31,92.83,24.6
9,30,5,1,0,0,100.54,99.85,19.1
9,30,5,1,0,0,94.86,98.01,19.4
9,30,6,1,14,14,88.81,97.64,19.8
9,30,6,1,65,75,83.39,92.94,20.6
9,30,7,1,140,159,77.87,93.23,21.4
9,30,7,1,249,249,72.45,88.26,22.3
9,30,8,1,339,339,67.2,88.73,23.200000000000003
9,30,8,1,422,422,62.21,82.08,24.5
9,30,9,1,494,496,57.55,78.09,25.8
9,30,9,1,541,564,53.33,74.43,26.6
9,30,10,1,611,620,49.67,71.21000000000001,27.4
9,30,10,1,631,664,46.73,69.17,27.9
9,30,11,1,677,694,44.65,68.16,28.4
9,30,11,1,700,711,43.56,66.54,28.8
9,30,12,1,704,714,43.54,66.14,29.200000000000003
9,30,12,1,700,700,44.58,65.38,29.4
9,30,13,1,667,672,46.61,65.0,29.6
9,30,13,1,561,629,49.52,65.0,29.6
9,30,14,1,495,574,53.14,65.31,29.5
9,30,14,1,487,506,57.34,66.77,29.1
9,30,15,1,405,428,61.98,69.04,28.8
9,30,15,1,333,343,66.97,71.9,28.1
9,30,16,1,177,252,72.21000000000001,76.23,27.4
9,30,16,1,89,161,77.63,80.82000000000001,26.4
9,30,17,1,40,77,83.15,83.52,25.4
9,30,17,1,8,15,88.60000000000001,83.52,25.4
10,1,5,1,0,0,100.73,100.0,20.5
10,1,5,1,0,0,95.05,99.81,20.700000000000003
10,1,6,1,14,14,88.98,99.13,20.9
10,1,6,1,75,75,83.58,95.57,21.5
10,1,7,1,145,161,78.07000000000001,95.1,22.0
10,1,7,1,253,253,72.66,89.52,23.0
10,1,8,1,346,346,67.43,88.93,23.9
10,1,8,1,432,432,62.45,81.33,25.4
10,1,9,1,512,512,57.81,76.94,26.8
10,1,9,1,580,580,53.61,72.58,27.8
10,1,10,1,629,636,49.99,69.14,28.700000000000003
10,1,10,1,635,678,47.07,67.11,29.200000000000003
10,1,11,1,558,705,45.01,66.18,29.700000000000003
10,1,11,1,704,718,43.94,65.74,29.8
10,1,12,1,716,716,43.93,66.63,29.9
10,1,12,1,687,699,44.97,67.79,29.6
10,1,13,1,638,667,47.01,69.44,29.4
10,1,13,1,594,623,49.9,71.39,28.9
10,1,14,1,428,566,53.51,73.99,28.4
10,1,14,1,363,498,57.7,75.28,28.1
10,1,15,1,384,421,62.33,78.23,27.8
10,1,15,1,246,337,67.31,79.61,27.5
10,1,16,1,238,249,72.54,84.14,27.200000000000003
10,1,16,1,156,158,77.95,87.66,26.5
10,1,17,1,67,75,83.47,89.01,25.700000000000003
10,1,17,1,11,14,88.89,89.01,25.700000000000003
10,2,5,1,0,0,100.93,96.54,20.700000000000003
10,2,5,1,0,0,95.24,95.95,20.8
10,2,6,1,11,11,89.15,96.72,20.9
10,2,6,1,63,70,83.78,93.81,21.4
10,2,7,1,143,153,78.27,94.8,21.8
10,2,7,1,90,244,72.87,90.86,22.5
10,2,8,1,227,335,67.66,90.63,23.200000000000003
10,2,8,1,294,421,62.690000000000005,87.42,23.8
10,2,9,1,326,500,58.07,84.14,24.4
10,2,9,1,229,569,53.9,82.65,24.700000000000003
10,2,10,1,229,625,50.3,78.56,25.0
10,2,10,1,391,669,47.41,77.63,25.200000000000003
10,2,11,1,463,699,45.38,74.68,25.4
10,2,11,1,475,714,44.32,74.68,25.4
10,2,12,1,221,714,44.32,72.96000000000001,25.3
10,2,12,1,241,698,45.37,73.83,25.1
10,2,13,1,163,668,47.4,73.37,24.9
10,2,13,1,289,623,50.28,74.69,24.6
10,2,14,1,151,565,53.88,75.92,24.200000000000003
10,2,14,1,93,495,58.06,77.29,23.9
10,2,15,1,159,414,62.68,79.25,23.5
10,2,15,1,133,328,67.64,80.69,23.200000000000003
10,2,16,1,138,237,72.86,83.11,22.9
10,2,16,1,114,147,78.27,86.18,22.3
10,2,17,1,60,66,83.78,92.6,21.700000000000003
10,2,17,1,10,10,89.16,92.6,21.700000000000003
10,3,5,1,0,0,101.12,98.54,16.6
10,3,5,1,0,0,95.43,100.0,16.3
10,3,6,1,10,11,89.31,97.46,16.0
10,3,6,1,30,75,83.97,96.94,16.1
10,3,7,1,137,164,78.48,92.8,16.3
10,3,7,1,71,260,73.09,91.05,16.6
10,3,8,1,63,356,67.88,85.78,16.900000000000002
10,3,8,1,98,445,62.940000000000005,83.12,17.400000000000002
10,3,9,1,99,526,58.34,76.66,17.900000000000002
10,3,9,1,174,598,54.19,74.77,18.3
10,3,10,1,201,657,50.61,69.17,18.6
10,3,10,1,373,703,47.75,68.38,18.8
10,3,11,1,662,734,45.74,62.53,19.0
10,3,11,1,745,750,44.7,62.14,19.1
10,3,12,1,724,751,44.71,57.02,19.1
10,3,12,1,383,736,45.76,56.67,19.200000000000003
10,3,13,1,361,706,47.79,53.06,19.200000000000003
10,3,13,1,265,662,50.67,53.39,19.1
10,3,14,1,265,603,54.25,53.02,19.0
10,3,14,1,391,531,58.41,54.36,18.6
10,3,15,1,195,448,63.02,56.01,18.2
10,3,15,1,127,358,67.98,58.16,17.6
10,3,16,1,63,262,73.19,60.69,16.900000000000002
10,3,16,1,51,165,78.58,65.14,15.8
10,3,17,1,21,75,84.08,71.3,14.6
10,3,17,1,3,11,89.42,71.3,14.6
10,4,5,1,0,0,101.31,98.72,6.300000000000001
10,4,5,1,0,0,95.62,98.05,6.4
10,4,6,1,8,11,89.46000000000001,97.16,6.5
10,4,6,1,59,75,84.15,91.99,7.300000000000001
10,4,7,1,144,165,78.68,90.2,8.200000000000001
10,4,7,1,262,262,73.3,82.72,9.5
10,4,8,1,357,357,68.11,80.76,10.9
10,4,8,1,447,447,63.18,74.13,12.2
10,4,9,1,528,528,58.6,72.48,13.5
10,4,9,1,599,599,54.48,68.38,14.4
10,4,10,1,658,658,50.93,66.23,15.4
10,4,10,1,702,702,48.09,63.74,16.0
10,4,11,1,728,733,46.1,61.93,16.7
10,4,11,1,716,749,45.08,59.94,17.2
10,4,12,1,726,748,45.1,58.66,17.6
10,4,12,1,602,732,46.16,57.51,17.900000000000002
10,4,13,1,458,700,48.18,56.64,18.1
10,4,13,1,434,654,51.05,56.64,18.1
10,4,14,1,433,593,54.620000000000005,56.07,18.1
10,4,14,1,415,521,58.77,57.13,17.8
10,4,15,1,407,439,63.370000000000005,57.29,17.5
10,4,15,1,348,348,68.31,59.5,16.900000000000002
10,4,16,1,224,253,73.51,60.93,16.400000000000002
10,4,16,1,126,157,78.9,65.36,15.3
10,4,17,1,69,69,84.39,72.09,14.2
10,4,17,1,10,10,89.68,72.09,14.2
10,5,5,1,0,0,101.5,92.77,9.1
10,5,5,1,0,0,95.81,92.77,9.1
10,5,6,1,4,9,89.63,92.3,9.2
10,5,6,1,51,66,84.35000000000001,89.25,9.7
10,5,7,1,124,151,78.88,86.79,10.2
10,5,7,1,204,244,73.52,80.60000000000001,11.3
10,5,8,1,259,338,68.34,76.59,12.4
10,5,8,1,295,426,63.43,70.37,13.7
10,5,9,1,384,506,58.870000000000005,67.76,15.0
10,5,9,1,443,574,54.77,62.77,16.2
10,5,10,1,447,630,51.24,60.370000000000005,17.400000000000002
10,5,10,1,540,672,48.43,57.06,18.3
10,5,11,1,533,699,46.46,55.18,19.200000000000003
10,5,11,1,562,711,45.46,52.84,19.9
10,5,12,1,578,707,45.49,51.73,20.5
10,5,12,1,448,686,46.55,51.68,20.5
10,5,13,1,309,652,48.57,52.76,20.4
10,5,13,1,200,604,51.43,54.69,19.8
10,5,14,1,134,545,54.99,60.56,19.200000000000003
10,5,14,1,65,475,59.13,62.02,18.8
10,5,15,1,125,395,63.71,67.06,18.3
10,5,15,1,28,309,68.64,68.33,18.0
10,5,16,1,15,218,73.84,70.10000000000001,17.7
10,5,16,1,12,129,79.22,71.89,17.3
10,5,17,1,7,52,84.69,74.88,17.0
10,5,17,1,1,5,89.96000000000001,74.88,17.0
10,6,5,1,0,0,101.7,99.62,8.1
10,6,5,1,0,0,96.0,99.05,8.200000000000001
10,6,6,1,9,9,89.8,97.85,8.3
10,6,6,1,68,69,84.55,90.95,9.4
10,6,7,1,145,158,79.09,89.69,10.5
10,6,7,1,254,254,73.74,82.84,11.7
10,6,8,1,349,349,68.57000000000001,81.9,12.8
10,6,8,1,439,439,63.68,73.83,14.4
10,6,9,1,520,520,59.14,59.33,15.9
10,6,9,1,587,589,55.06,56.39,16.7
10,6,10,1,624,646,51.56,50.98,17.6
10,6,10,1,644,690,48.77,49.1,18.2
10,6,11,1,682,719,46.82,47.77,18.7
10,6,11,1,627,733,45.84,46.6,19.1
10,6,12,1,658,732,45.88,45.57,19.5
10,6,12,1,715,715,46.94,45.29,19.6
10,6,13,1,655,684,48.95,44.72,19.8
10,6,13,1,568,637,51.8,44.72,19.8
10,6,14,1,464,578,55.36,44.87,19.700000000000003
10,6,14,1,377,505,59.48,45.43,19.5
10,6,15,1,269,424,64.05,45.95,19.3
10,6,15,1,178,334,68.97,48.29,18.5
10,6,16,1,159,239,74.16,59.9,17.8
10,6,16,1,105,144,79.53,64.61,16.6
10,6,17,1,42,59,84.99,71.68,15.3
10,6,17,1,4,6,90.2,71.68,15.3
10,7,5,1,0,0,101.89,100.0,6.4
10,7,5,1,0,0,96.19,99.5,6.6000000000000005
10,7,6,1,7,7,89.96000000000001,98.66,6.800000000000001
10,7,6,1,67,67,84.74,89.08,8.3
10,7,7,1,155,155,79.29,84.96000000000001,9.7
10,7,7,1,252,252,73.95,77.92,11.0
10,7,8,1,348,348,68.81,76.95,12.3
10,7,8,1,438,438,63.93,68.01,14.2
10,7,9,1,520,520,59.41,62.31,16.1
10,7,9,1,590,590,55.35,55.96,17.8
10,7,10,1,648,648,51.870000000000005,41.89,19.4
10,7,10,1,694,694,49.1,40.61,19.9
10,7,11,1,724,724,47.18,39.12,20.4
10,7,11,1,739,739,46.21,38.41,20.700000000000003
10,7,12,1,738,738,46.26,38.03,21.0
10,7,12,1,720,720,47.33,38.03,21.0
10,7,13,1,687,687,49.34,38.0,21.1
10,7,13,1,641,641,52.18,38.47,20.9
10,7,14,1,581,581,55.72,39.1,20.8
10,7,14,1,509,509,59.83,40.07,20.4
10,7,15,1,426,426,64.39,42.34,20.0
10,7,15,1,335,335,69.3,45.05,19.0
10,7,16,1,240,240,74.48,60.43,18.1
10,7,16,1,144,144,79.84,68.12,16.2
10,7,17,1,58,58,85.29,76.09,14.3
10,7,17,1,5,5,91.09,76.09,14.3
10,8,5,1,0,0,102.08,74.27,8.9
10,8,5,1,0,0,96.39,74.27,8.9
10,8,6,1,6,6,90.12,76.72,8.8
10,8,6,1,63,63,84.94,69.85000000000001,10.2
10,8,7,1,150,150,79.5,75.52,11.6
10,8,7,1,247,247,74.17,69.88,12.8
10,8,8,1,342,342,69.04,61.73,14.0
10,8,8,1,432,432,64.18,55.7,15.6
10,8,9,1,514,514,59.68,54.120000000000005,17.2
10,8,9,1,585,585,55.64,49.52,18.6
10,8,10,1,644,644,52.19,39.2,20.1
10,8,10,1,689,689,49.44,38.01,20.6
10,8,11,1,718,718,47.54,37.89,21.0
10,8,11,1,732,732,46.59,37.39,21.200000000000003
10,8,12,1,731,731,46.65,37.72,21.5
10,8,12,1,715,715,47.72,37.46,21.6
10,8,13,1,683,683,49.72,38.07,21.700000000000003
10,8,13,1,636,636,52.55,38.07,21.700000000000003
10,8,14,1,574,574,56.09,39.04,21.6
10,8,14,1,502,502,60.18,39.73,21.3
10,8,15,1,419,419,64.73,41.91,21.1
10,8,15,1,329,329,69.63,44.29,20.200000000000003
10,8,16,1,235,235,74.8,59.42,19.4
10,8,16,1,139,139,80.15,66.9,17.5
10,8,17,1,54,54,85.59,69.8,15.6
10,8,17,1,3,3,91.4,69.8,15.6
10,9,5,1,0,0,102.27,91.89,6.9
10,9,5,1,0,0,96.58,90.65,7.1000000000000005
10,9,6,1,6,6,90.91,91.47,7.2
10,9,6,1,60,60,85.13,82.62,8.700000000000001
10,9,7,1,147,147,79.71000000000001,77.43,10.2
10,9,7,1,242,242,74.39,71.03,11.5
10,9,8,1,337,337,69.27,69.95,12.8
10,9,8,1,428,428,64.43,61.85,14.7
10,9,9,1,510,510,59.95,57.3,16.7
10,9,9,1,580,580,55.94,51.77,18.3
10,9,10,1,639,639,52.5,43.21,19.9
10,9,10,1,684,684,49.78,41.64,20.5
10,9,11,1,714,714,47.9,39.45,21.200000000000003
10,9,11,1,729,729,46.97,38.46,21.6
10,9,12,1,728,728,47.03,37.96,22.0
10,9,12,1,681,710,48.1,37.47,22.200000000000003
10,9,13,1,607,676,50.1,37.46,22.4
10,9,13,1,616,630,52.93,37.69,22.3
10,9,14,1,520,569,56.45,39.62,22.1
10,9,14,1,364,496,60.53,41.35,21.4
10,9,15,1,308,414,65.07000000000001,52.92,20.8
10,9,15,1,249,323,69.96000000000001,56.620000000000005,19.700000000000003
10,9,16,1,204,228,75.11,70.4,18.6
10,9,16,1,109,134,80.45,75.9,17.400000000000002
10,9,17,1,35,50,85.89,74.0,16.1
10,9,17,1,2,2,91.7,74.0,16.1
10,10,5,1,0,0,102.47,100.0,11.5
10,10,5,1,0,0,96.77,100.0,11.8
10,10,6,1,3,5,91.1,100.0,12.1
10,10,6,1,22,53,85.33,96.13,13.0
10,10,7,1,48,134,79.92,93.12,14.0
10,10,7,1,64,224,74.61,86.2,15.2
10,10,8,1,57,313,69.51,84.29,16.5
10,10,8,1,98,398,64.69,78.14,17.7
10,10,9,1,139,475,60.23,77.12,18.9
10,10,9,1,268,540,56.23,76.17,19.1
10,10,10,1,251,593,52.82,77.58,19.3
10,10,10,1,157,633,50.120000000000005,77.58,19.3
10,10,11,1,126,657,48.26,80.89,19.3
10,10,11,1,98,667,47.34,81.31,19.200000000000003
10,10,12,1,95,661,47.42,83.57000000000001,19.1
10,10,12,1,83,642,48.49,82.97,19.200000000000003
10,10,13,1,81,608,50.48,83.87,19.3
10,10,13,1,130,563,53.3,83.78,19.3
10,10,14,1,233,505,56.81,85.43,19.3
10,10,14,1,144,437,60.88,83.77,19.6
10,10,15,1,89,360,65.41,84.66,19.9
10,10,15,1,78,277,70.28,83.62,20.1
10,10,16,1,39,191,75.43,84.59,20.4
10,10,16,1,24,106,80.76,86.7,20.0
10,10,17,1,11,36,86.18,90.39,19.6
10,10,17,1,2,2,91.99,90.39,19.6
10,11,5,1,0,0,102.66,96.33,13.9
10,11,5,1,0,0,96.97,100.0,12.6
10,11,6,1,1,2,91.3,92.05,11.3
10,11,6,1,14,46,85.53,99.12,10.2
10,11,7,1,30,122,80.13,84.71000000000001,9.2
10,11,7,1,46,211,74.84,85.85000000000001,9.0
10,11,8,1,76,302,69.75,77.99,8.9
10,11,8,1,42,389,64.94,75.92,9.3
10,11,9,1,43,467,60.5,69.41,9.8
10,11,9,1,79,537,56.52,68.1,10.1
10,11,10,1,59,594,53.14,62.32,10.3
10,11,10,1,49,638,50.46,60.68,10.7
10,11,11,1,82,668,48.620000000000005,56.8,11.1
10,11,11,1,82,681,47.71,59.95,10.3
10,11,12,1,100,680,47.8,61.48,9.5
10,11,12,1,117,666,48.870000000000005,65.82000000000001,8.5
10,11,13,1,93,636,50.86,66.33,7.6
10,11,13,1,111,595,53.67,66.4,7.6
10,11,14,1,77,540,57.16,61.620000000000005,7.6
10,11,14,1,82,474,61.22,60.370000000000005,7.9
10,11,15,1,166,398,65.74,54.620000000000005,8.200000000000001
10,11,15,1,133,312,70.60000000000001,55.36,8.0
10,11,16,1,108,221,75.73,51.16,7.9
10,11,16,1,128,128,81.06,54.46,7.0
10,11,17,1,43,43,86.46000000000001,56.65,6.2
10,11,17,1,0,0,92.29,56.65,6.2
10,12,5,1,0,0,102.85,85.77,-0.4
10,12,5,1,0,0,97.16,85.77,-0.4
10,12,6,1,3,3,91.5,84.03,-0.3
10,12,6,1,58,58,85.72,78.73,0.6000000000000001
10,12,7,1,147,147,80.34,73.89,1.6
10,12,7,1,245,245,75.06,65.49,3.3000000000000003
10,12,8,1,343,343,69.98,56.18,5.0
10,12,8,1,435,435,65.19,50.3,6.6000000000000005
10,12,9,1,517,517,60.77,41.29,8.1
10,12,9,1,585,585,56.82,38.59,9.1
10,12,10,1,645,645,53.45,35.79,10.1
10,12,10,1,690,690,50.8,33.9,10.9
10,12,11,1,716,716,48.98,33.65,11.7
10,12,11,1,728,728,48.08,32.32,12.3
10,12,12,1,723,723,48.18,32.9,12.9
10,12,12,1,706,706,49.25,32.02,13.3
10,12,13,1,670,670,51.24,32.99,13.7
10,12,13,1,621,621,54.03,32.54,13.9
10,12,14,1,560,560,57.52,33.72,14.1
10,12,14,1,487,487,61.57,33.94,14.0
10,12,15,1,403,403,66.07000000000001,35.45,13.9
10,12,15,1,313,313,70.92,36.86,13.3
10,12,16,1,217,217,76.04,40.16,12.8
10,12,16,1,122,122,81.36,43.17,11.7
10,12,17,1,39,39,86.75,47.97,10.7
10,12,17,1,0,0,92.58,47.97,10.7
10,13,5,1,0,0,103.05,96.09,2.9000000000000004
10,13,5,1,0,0,97.35,95.41,3.0
10,13,6,1,2,3,91.69,96.24,3.0
10,13,6,1,42,52,85.92,91.06,3.8
10,13,7,1,105,139,80.55,88.7,4.7
10,13,7,1,236,236,75.28,81.61,5.9
10,13,8,1,333,333,70.22,77.46000000000001,7.2
10,13,8,1,425,425,65.45,69.96000000000001,8.700000000000001
10,13,9,1,507,507,61.04,57.77,10.1
10,13,9,1,576,576,57.11,53.35,11.3
10,13,10,1,634,634,53.77,44.17,12.4
10,13,10,1,679,679,51.14,42.16,13.1
10,13,11,1,705,705,49.33,39.13,13.8
10,13,11,1,719,719,48.45,38.13,14.2
10,13,12,1,718,718,48.55,36.92,14.7
10,13,12,1,698,698,49.63,36.45,14.9
10,13,13,1,664,664,51.61,36.13,15.2
10,13,13,1,616,616,54.4,36.13,15.2
10,13,14,1,552,552,57.870000000000005,36.56,15.2
10,13,14,1,479,479,61.91,37.55,14.8
10,13,15,1,288,394,66.4,38.82,14.5
10,13,15,1,201,303,71.24,40.88,13.7
10,13,16,1,119,208,76.35000000000001,45.29,12.9
10,13,16,1,87,114,81.65,51.03,11.1
10,13,17,1,35,35,87.02,63.59,9.2
10,13,17,1,0,0,92.87,63.59,9.2
10,14,5,1,0,0,103.24,90.57,1.6
10,14,5,1,0,0,97.55,90.57,1.6
10,14,6,1,2,2,91.89,91.03,1.6
10,14,6,1,49,49,86.11,82.49,3.0
10,14,7,1,133,133,80.76,79.62,4.4
10,14,7,1,227,227,75.5,72.25,5.800000000000001
10,14,8,1,322,322,70.46000000000001,60.34,7.300000000000001
10,14,8,1,411,411,65.7,56.05,8.4
10,14,9,1,491,491,61.32,51.88,9.5
10,14,9,1,560,560,57.41,49.18,10.3
10,14,10,1,618,618,54.09,48.51,11.1
10,14,10,1,662,662,51.47,46.27,11.8
10,14,11,1,691,691,49.69,45.99,12.5
10,14,11,1,705,705,48.82,44.52,13.0
10,14,12,1,703,703,48.93,44.58,13.5
10,14,12,1,685,685,50.0,43.68,13.8
10,14,13,1,652,652,51.98,43.59,14.2
10,14,13,1,605,605,54.76,43.31,14.3
10,14,14,1,544,544,58.22,43.36,14.5
10,14,14,1,472,472,62.24,43.64,14.4
10,14,15,1,388,388,66.72,44.76,14.3
10,14,15,1,298,298,71.55,46.53,13.7
10,14,16,1,203,203,76.65,58.73,13.1
10,14,16,1,110,110,81.95,61.07,12.5
10,14,17,1,30,30,87.3,54.36,11.8
10,14,17,1,0,0,93.15,54.36,11.8
10,15,5,1,0,0,103.43,91.15,5.2
10,15,5,1,0,0,97.74,90.52,5.300000000000001
10,15,6,1,2,2,92.09,90.53,5.5
10,15,6,1,38,38,86.31,83.92,6.6000000000000005
10,15,7,1,46,109,80.97,82.06,7.6
10,15,7,1,57,191,75.73,74.14,9.1
10,15,8,1,77,274,70.7,73.12,10.6
10,15,8,1,187,357,65.96000000000001,67.1,11.9
10,15,9,1,123,432,61.59,67.73,13.2
