month,hour,seasons,ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
4,6,3,211,211,75.66,75.32000000000001,6.0
4,7,3,419,419,64.3,65.08,9.2
4,8,3,611,611,53.17,50.95,12.4
4,9,3,767,767,42.81,41.17,14.2
4,10,3,739,872,34.21,40.93,15.3
4,11,3,587,920,29.19,44.83,15.7
4,12,3,376,908,29.7,51.05,15.5
4,13,3,363,836,35.49,56.86,15.1
4,14,3,422,714,44.48,59.32,15.1
4,15,3,284,551,55.02,60.48,15.0
4,16,3,350,358,66.21000000000001,64.18,14.5
4,17,3,137,161,77.55,69.17,14.2
4,18,3,11,14,88.5,76.66,12.3
4,5,3,38,38,86.53,93.66,3.9
4,6,3,224,225,75.41,79.47,5.0
4,7,3,442,442,64.05,52.9,5.9
4,8,3,640,640,52.9,40.2,6.800000000000001
4,9,3,797,797,42.52,36.23,7.9
4,10,3,909,909,33.9,35.14,9.1
4,11,3,962,962,28.85,34.65,10.2
4,12,3,955,955,29.38,34.28,11.1
4,13,3,886,886,35.230000000000004,34.5,11.6
4,14,3,755,755,44.27,35.5,11.7
4,15,3,577,577,54.83,37.35,11.5
4,16,3,376,376,66.03,41.09,10.7
4,17,3,171,171,77.38,49.88,10.1
4,18,3,16,16,88.32000000000001,76.32000000000001,5.9
4,5,3,37,37,86.29,76.91,4.1000000000000005
4,6,3,207,207,75.17,69.55,6.800000000000001
4,7,3,373,409,63.8,63.52,10.1
4,8,3,597,601,52.64,57.65,14.0
4,9,3,566,757,42.24,49.5,17.2
4,10,3,300,865,33.58,45.82,19.3
4,11,3,285,919,28.51,42.92,20.8
4,12,3,484,909,29.07,41.63,21.700000000000003
4,13,3,755,840,34.97,42.56,21.5
4,14,3,565,720,44.05,46.37,20.700000000000003
4,15,3,482,558,54.64,52.65,19.8
4,16,3,291,368,65.86,63.1,18.3
4,17,3,128,169,77.2,71.56,17.400000000000002
4,18,3,12,17,88.16,86.06,14.6
4,5,3,10,37,86.05,99.6,9.9
4,6,3,15,199,74.92,95.87,10.7
4,7,3,63,393,63.56,92.61,11.6
4,8,3,84,576,52.39,89.36,12.6
4,9,3,191,730,41.96,85.49,13.5
4,10,3,282,843,33.27,81.34,14.1
4,11,3,341,900,28.18,78.92,14.4
4,12,3,212,897,28.76,76.62,14.8
4,13,3,317,834,34.72,75.46000000000001,15.0
4,14,3,475,717,43.84,74.7,15.1
4,15,3,424,555,54.46,75.10000000000001,15.0
4,16,3,109,364,65.69,78.06,14.5
4,17,3,80,169,77.03,83.76,14.1
4,18,3,6,19,87.98,97.81,11.3
4,5,3,36,36,85.81,97.56,7.2
4,6,3,109,195,74.68,92.71,8.4
4,7,3,157,386,63.32,88.74,9.9
4,8,3,89,572,52.14,83.39,11.8
4,9,3,301,728,41.69,76.94,14.0
4,10,3,743,838,32.97,71.33,16.2
4,11,3,334,886,27.85,67.83,17.6
4,12,3,161,868,28.45,66.02,18.1
4,13,3,182,803,34.46,65.27,18.0
4,14,3,181,680,43.64,66.75,17.5
4,15,3,295,518,54.28,71.94,16.400000000000002
4,16,3,149,335,65.51,83.02,14.9
4,17,3,41,150,76.86,86.0,14.2
4,18,3,6,13,87.81,95.65,11.8
4,5,3,8,35,85.58,96.14,7.1000000000000005
4,6,3,9,194,74.45,94.62,7.5
4,7,3,34,389,63.08,92.42,8.200000000000001
4,8,3,26,568,51.89,90.16,9.1
4,9,3,48,709,41.42,88.32000000000001,10.0
4,10,3,86,814,32.660000000000004,87.48,10.7
4,11,3,99,866,27.52,87.49,10.9
4,12,3,88,854,28.15,88.48,10.5
4,13,3,129,792,34.21,90.43,9.6
4,14,3,67,682,43.43,92.15,8.4
4,15,3,53,530,54.1,93.54,7.1000000000000005
4,16,3,18,351,65.34,94.49,6.0
4,17,3,19,165,76.68,93.78,5.5
4,18,3,6,19,87.63,96.91,4.5
4,5,3,18,52,85.34,94.64,4.4
4,6,3,81,234,74.22,87.61,5.7
4,7,3,311,444,62.85,78.66,8.0
4,8,3,502,639,51.65,62.620000000000005,10.9
4,9,3,661,804,41.16,48.04,13.3
4,10,3,795,919,32.37,43.79,15.1
4,11,3,823,972,27.2,43.41,16.3
4,12,3,909,960,27.85,43.43,17.0
4,13,3,891,891,33.97,43.72,17.3
4,14,3,766,766,43.23,44.89,17.2
4,15,3,597,597,53.92,47.25,16.7
4,16,3,398,398,65.17,50.89,15.7
4,17,3,192,192,76.51,64.65,14.9
4,18,3,25,25,87.46000000000001,77.4,11.2
4,5,3,53,53,85.11,75.37,7.0
4,6,3,231,231,73.99,67.0,9.8
4,7,3,432,432,62.620000000000005,61.77,12.6
4,8,3,620,620,51.42,54.9,15.3
4,9,3,768,772,40.9,48.01,17.0
4,10,3,840,874,32.08,47.9,18.0
4,11,3,795,918,26.88,51.7,18.0
4,12,3,620,903,27.55,56.88,17.6
4,13,3,529,833,33.730000000000004,60.72,17.6
4,14,3,178,717,43.03,62.940000000000005,18.1
4,15,3,200,554,53.74,67.11,18.2
4,16,3,99,363,65.01,73.7,17.6
4,17,3,78,171,76.34,79.16,17.1
4,18,3,11,21,87.3,87.3,15.6
4,5,3,49,49,84.89,97.95,12.8
4,6,3,216,216,73.77,89.48,14.8
4,7,3,403,410,62.4,82.01,17.0
4,8,3,592,592,51.19,73.14,19.3
4,9,3,728,742,40.65,67.57000000000001,21.0
4,10,3,847,847,31.79,66.05,21.8
4,11,3,786,896,26.57,66.53,22.0
4,12,3,866,886,27.26,67.17,22.200000000000003
4,13,3,705,819,33.49,68.56,22.3
4,14,3,591,700,42.83,73.11,21.700000000000003
4,15,3,486,540,53.57,80.03,20.8
4,16,3,24,354,64.84,86.56,19.9
4,17,3,10,167,76.18,89.5,19.6
4,18,3,8,22,87.13,96.79,18.6
4,5,3,11,53,84.67,93.64,9.4
4,6,3,21,227,73.55,89.32000000000001,9.8
4,7,3,30,431,62.18,82.83,10.9
4,8,3,89,622,50.96,77.04,12.2
4,9,3,50,777,40.4,73.8,13.2
4,10,3,84,881,31.51,73.33,13.7
4,11,3,75,928,26.26,75.03,13.6
4,12,3,70,912,26.97,78.55,13.0
4,13,3,51,839,33.25,83.48,12.0
4,14,3,40,710,42.64,86.58,11.3
4,15,3,48,545,53.39,88.83,10.5
4,16,3,72,361,64.67,89.85000000000001,9.7
4,17,3,34,173,76.01,90.39,9.3
4,18,3,5,25,86.95,92.12,9.2
4,5,3,62,62,84.45,88.13,6.6000000000000005
4,6,3,95,243,73.34,82.48,8.3
4,7,3,368,449,61.97,74.23,10.3
4,8,3,631,635,50.74,64.48,11.8
4,9,3,784,784,40.16,58.38,13.0
4,10,3,892,892,31.23,55.93,13.9
4,11,3,951,951,25.95,54.45,14.7
4,12,3,937,955,26.69,52.74,15.7
4,13,3,892,892,33.02,51.77,16.400000000000002
4,14,3,769,769,42.44,50.98,16.900000000000002
4,15,3,598,598,53.22,51.58,16.8
4,16,3,404,404,64.51,55.67,15.9
4,17,3,201,201,75.84,64.49,15.3
4,18,3,33,33,86.78,86.46000000000001,11.1
5,5,3,68,68,84.23,79.47,5.300000000000001
5,6,3,254,254,73.13,67.18,8.1
5,7,3,460,460,61.76,59.6,11.0
5,8,3,650,650,50.52,50.75,13.8
5,9,3,804,804,39.92,48.53,15.9
5,10,3,809,908,30.96,46.74,17.5
5,11,3,911,948,25.65,46.73,18.4
5,12,3,854,924,26.4,47.62,19.0
5,13,3,579,847,32.79,49.72,19.1
5,14,3,160,719,42.25,53.94,18.6
5,15,3,35,555,53.05,61.66,17.5
5,16,3,99,371,64.35,73.24,16.400000000000002
5,17,3,61,184,75.68,75.89,15.9
5,18,3,16,30,86.62,80.91,14.0
5,5,3,61,63,84.03,95.61,14.2
5,6,3,236,237,72.93,91.61,15.7
5,7,3,433,433,61.56,88.17,17.3
5,8,3,618,618,50.31,84.08,19.1
5,9,3,771,771,39.69,80.0,20.6
5,10,3,879,879,30.7,75.35000000000001,21.8
5,11,3,819,935,25.36,68.17,23.200000000000003
5,12,3,705,929,26.13,61.63,24.200000000000003
5,13,3,777,857,32.56,60.42,23.3
5,14,3,728,738,42.07,65.62,22.1
5,15,3,422,580,52.89,65.93,22.1
5,16,3,329,392,64.19,65.89,21.5
5,17,3,138,196,75.51,73.63,20.8
5,18,3,20,35,86.45,88.18,17.400000000000002
5,5,3,47,68,83.82000000000001,90.86,12.4
5,6,3,112,248,72.72,83.16,13.6
5,7,3,276,449,61.36,74.36,16.0
5,8,3,607,635,50.1,61.8,18.2
5,9,3,771,786,39.46,49.31,19.200000000000003
5,10,3,371,892,30.44,44.78,19.8
5,11,3,193,942,25.07,43.48,20.200000000000003
5,12,3,64,934,25.85,43.12,20.5
5,13,3,116,873,32.34,42.8,20.700000000000003
5,14,3,582,757,41.88,43.44,20.5
5,15,3,598,598,52.72,45.5,20.0
5,16,3,409,409,64.03,51.27,18.9
5,17,3,209,209,75.35000000000001,64.94,18.1
5,18,3,40,40,86.28,83.97,14.3
5,5,3,68,72,83.62,90.71,4.6000000000000005
5,6,3,240,256,72.53,81.12,5.9
5,7,3,295,460,61.16,74.19,7.5
5,8,3,478,653,49.9,69.77,8.700000000000001
5,9,3,609,811,39.24,66.8,9.7
5,10,3,806,919,30.18,63.65,10.8
5,11,3,760,969,24.78,61.71,11.8
5,12,3,233,954,25.58,60.6,12.5
5,13,3,261,880,32.12,60.42,12.8
5,14,3,190,757,41.7,60.26,13.1
5,15,3,84,595,52.56,61.66,13.1
5,16,3,74,402,63.870000000000005,67.2,12.1
5,17,3,52,203,75.19,73.77,11.4
5,18,3,8,40,86.11,91.01,8.6
5,5,3,12,66,83.42,93.61,6.1000000000000005
5,6,3,15,235,72.34,92.31,7.300000000000001
5,7,3,40,428,60.97,91.4,8.3
5,8,3,63,611,49.7,89.62,8.9
5,9,3,111,763,39.03,87.15,9.2
5,10,3,88,874,29.93,85.0,9.3
5,11,3,111,931,24.5,83.16,9.4
5,12,3,160,926,25.32,82.18,9.4
5,13,3,93,864,31.9,81.15,9.5
5,14,3,129,747,41.52,81.42,9.4
5,15,3,80,585,52.39,82.83,9.0
5,16,3,61,396,63.71,85.21000000000001,8.4
5,17,3,49,200,75.03,85.87,8.1
5,18,3,6,39,85.94,93.35,6.7
5,5,3,47,79,83.23,91.49,4.1000000000000005
5,6,3,261,265,72.15,84.81,6.300000000000001
5,7,3,469,469,60.79,77.37,9.1
5,8,3,662,662,49.51,69.41,11.4
5,9,3,823,823,38.82,57.21,13.2
5,10,3,935,935,29.69,49.11,14.5
5,11,3,985,985,24.22,45.06,15.4
5,12,3,972,972,25.06,43.14,16.0
5,13,3,890,901,31.69,42.63,16.3
5,14,3,616,775,41.34,43.69,16.2
5,15,3,381,607,52.23,46.25,15.7
5,16,3,216,409,63.56,52.1,14.6
5,17,3,75,208,74.87,65.76,13.9
5,18,3,20,42,85.78,85.60000000000001,11.0
5,5,3,80,80,83.05,93.73,7.1000000000000005
5,6,3,266,266,71.97,84.51,9.3
5,7,3,473,473,60.61,74.60000000000001,11.9
5,8,3,661,661,49.33,64.58,14.6
5,9,3,813,813,38.61,50.19,16.8
5,10,3,878,921,29.45,45.15,17.900000000000002
5,11,3,719,971,23.95,44.59,18.5
5,12,3,656,961,24.8,45.35,18.7
5,13,3,649,890,31.48,47.36,18.3
5,14,3,743,764,41.16,49.99,17.5
5,15,3,369,597,52.08,54.28,16.6
5,16,3,323,406,63.4,65.56,15.3
5,17,3,126,208,74.71000000000001,76.93,14.7
5,18,3,22,42,85.62,83.67,12.5
5,5,3,34,83,82.86,98.0,6.2
5,6,3,155,276,71.8,81.18,6.1000000000000005
5,7,3,340,490,60.44,64.96000000000001,6.9
5,8,3,613,686,49.15,55.92,8.200000000000001
5,9,3,813,845,38.41,51.6,9.1
5,10,3,956,956,29.22,48.64,9.7
5,11,3,1001,1008,23.68,46.86,10.0
5,12,3,787,998,24.55,45.54,10.3
5,13,3,778,929,31.27,45.15,10.4
5,14,3,593,802,40.99,45.15,10.3
5,15,3,557,631,51.92,46.17,9.8
5,16,3,372,434,63.25,48.48,8.9
5,17,3,228,228,74.55,51.29,8.4
5,18,3,51,51,85.45,73.9,5.4
5,5,3,97,97,82.68,69.27,1.6
5,6,3,294,294,71.62,61.14,4.2
5,7,3,505,505,60.27,46.47,6.7
5,8,3,691,691,48.97,40.61,8.6
5,9,3,846,846,38.22,38.73,10.1
5,10,3,951,951,28.99,38.05,11.5
5,11,3,1000,1000,23.42,38.37,12.6
5,12,3,988,988,24.3,39.19,13.5
5,13,3,915,915,31.07,40.41,14.1
5,14,3,745,789,40.82,41.83,14.4
5,15,3,484,620,51.76,44.63,14.1
5,16,3,424,424,63.1,50.68,13.1
5,17,3,219,223,74.4,64.44,12.5
5,18,3,40,50,85.29,83.7,9.5
5,5,3,75,79,82.51,93.52,7.4
5,6,3,38,266,71.46000000000001,87.68,8.5
5,7,3,307,474,60.1,75.96000000000001,9.0
5,8,3,174,661,48.8,68.24,9.2
5,9,3,160,808,38.03,65.71000000000001,9.4
5,10,3,157,913,28.77,65.22,9.7
5,11,3,114,965,23.17,64.12,10.1
5,12,3,239,959,24.06,63.31,10.5
5,13,3,161,895,30.87,64.79,10.4
5,14,3,96,777,40.65,66.93,9.8
5,15,3,241,614,51.61,69.35000000000001,8.8
5,16,3,282,422,62.95,71.77,7.6
5,17,3,122,223,74.25,71.71000000000001,6.9
5,18,3,27,53,85.13,81.95,4.800000000000001
5,5,3,20,96,82.34,92.96,2.8000000000000003
5,6,3,76,288,71.3,81.8,5.4
5,7,3,235,492,59.95,69.19,8.0
5,8,3,336,679,48.64,59.64,9.6
5,9,3,607,830,37.85,54.47,10.6
5,10,3,397,936,28.55,53.0,11.2
5,11,3,160,989,22.91,52.39,11.7
5,12,3,288,983,23.82,52.77,12.0
5,13,3,354,915,30.67,53.38,12.1
5,14,3,326,792,40.49,54.66,11.9
5,15,3,160,625,51.46,56.21,11.5
5,16,3,128,430,62.8,58.79,10.7
5,17,3,67,227,74.10000000000001,62.57,10.3
5,18,3,31,55,84.97,85.54,7.800000000000001
5,5,3,97,97,82.18,79.05,5.0
5,6,3,286,286,71.14,69.42,7.9
5,7,3,300,487,59.79,58.98,10.4
5,8,3,618,674,48.48,48.03,12.3
5,9,3,591,825,37.68,45.36,13.4
5,10,3,711,929,28.35,44.59,14.3
5,11,3,564,977,22.67,44.6,15.1
5,12,3,765,966,23.58,44.6,15.7
5,13,3,801,897,30.48,45.13,15.9
5,14,3,655,778,40.32,45.73,15.9
5,15,3,499,614,51.31,46.92,15.5
5,16,3,373,422,62.66,48.33,14.9
5,17,3,224,224,73.95,53.66,14.5
5,18,3,54,54,84.82000000000001,64.22,12.4
5,5,3,78,90,82.02,86.93,7.6
5,6,3,268,268,70.99,75.77,10.3
5,7,3,327,464,59.65,64.97,12.6
5,8,3,223,644,48.33,55.56,14.2
5,9,3,345,790,37.51,53.89,14.9
5,10,3,294,892,28.14,54.620000000000005,15.4
5,11,3,183,943,22.43,56.1,15.9
5,12,3,416,934,23.35,58.15,16.400000000000002
5,13,3,306,865,30.29,61.06,16.8
5,14,3,358,743,40.16,65.22,16.7
5,15,3,169,581,51.16,70.53,16.1
5,16,3,118,395,62.51,77.01,15.1
5,17,3,63,206,73.8,80.44,14.6
5,18,3,13,47,84.66,91.48,12.7
5,5,3,22,87,81.87,95.05,13.5
5,6,3,129,261,70.85000000000001,89.88,15.3
5,7,3,234,451,59.5,85.66,17.8
5,8,3,22,626,48.18,83.74,20.3
5,9,3,37,765,37.35,84.64,21.5
5,10,3,55,856,27.95,88.74,21.3
5,11,3,326,900,22.2,92.57,21.200000000000003
5,12,3,558,903,23.12,92.19,21.6
5,13,3,494,851,30.1,89.01,22.200000000000003
5,14,3,334,739,40.0,89.39,22.4
5,15,3,273,586,51.02,93.21,22.4
5,16,3,280,402,62.370000000000005,97.33,22.0
5,17,3,79,212,73.65,97.26,21.700000000000003
5,18,3,22,52,84.51,99.33,20.700000000000003
5,5,3,10,88,81.73,98.9,17.400000000000002
5,6,3,74,261,70.71000000000001,97.45,17.8
5,7,3,100,455,59.370000000000005,96.45,18.4
5,8,3,393,637,48.04,94.01,19.200000000000003
5,9,3,311,788,37.19,89.25,20.3
5,10,3,298,894,27.76,84.42,21.200000000000003
5,11,3,517,940,21.97,79.88,21.6
5,12,3,535,929,22.9,74.98,21.8
5,13,3,471,874,29.92,69.32000000000001,22.200000000000003
5,14,3,709,765,39.85,64.45,22.6
5,15,3,530,609,50.870000000000005,63.04,22.4
5,16,3,336,420,62.23,65.27,21.700000000000003
5,17,3,186,225,73.51,70.18,21.200000000000003
5,18,3,45,57,84.36,87.72,18.0
5,5,3,63,93,81.58,92.88,13.9
5,6,3,206,270,70.57000000000001,88.2,15.8
5,7,3,384,463,59.24,81.41,18.3
5,8,3,631,649,47.91,72.44,21.0
5,9,3,711,804,37.04,65.31,22.8
5,10,3,619,906,27.58,60.71,23.9
5,11,3,438,954,21.75,58.92,24.5
5,12,3,488,943,22.68,57.96,24.9
5,13,3,548,872,29.74,58.1,25.0
5,14,3,564,750,39.69,60.69,24.5
5,15,3,442,588,50.73,66.23,23.4
5,16,3,103,404,62.09,78.19,21.700000000000003
5,17,3,39,215,73.36,85.51,20.8
5,18,3,15,55,84.21000000000001,94.35,18.6
5,5,3,17,96,81.45,98.1,17.3
5,6,3,24,272,70.45,96.69,18.1
5,7,3,35,460,59.11,94.98,18.8
5,8,3,144,632,47.77,92.8,19.6
5,9,3,216,770,36.89,90.18,20.4
5,10,3,166,870,27.4,88.66,21.200000000000003
5,11,3,300,923,21.53,87.56,21.700000000000003
5,12,3,339,915,22.47,89.39,21.6
5,13,3,172,850,29.56,91.16,21.700000000000003
5,14,3,37,731,39.54,93.72,21.700000000000003
5,15,3,100,575,50.59,95.8,21.5
5,16,3,113,408,61.95,97.15,20.9
5,17,3,203,227,73.22,91.98,20.5
5,18,3,65,65,84.06,94.35,17.1
5,5,3,100,100,81.32000000000001,93.75,11.8
5,6,3,79,282,70.32000000000001,87.72,13.4
5,7,3,168,479,58.99,80.35000000000001,15.1
5,8,3,267,661,47.65,74.19,16.6
5,9,3,370,812,36.75,70.5,17.6
5,10,3,553,914,27.23,67.97,18.3
5,11,3,621,963,21.32,67.3,18.7
5,12,3,154,954,22.26,66.81,19.0
5,13,3,170,888,29.39,67.4,19.0
5,14,3,72,771,39.39,68.52,18.7
5,15,3,133,611,50.45,70.07000000000001,18.2
5,16,3,165,425,61.81,73.35000000000001,17.5
5,17,3,91,232,73.08,78.13,17.1
5,18,3,56,63,83.91,91.48,15.4
5,5,3,78,100,81.19,94.44,11.6
5,6,3,75,278,70.2,92.05,12.6
5,7,3,109,469,58.870000000000005,89.18,13.7
5,8,3,107,642,47.53,86.81,14.9
5,9,3,177,782,36.62,85.49,16.2
5,10,3,260,881,27.06,82.75,18.1
5,11,3,69,932,21.11,81.25,19.8
5,12,3,122,924,22.06,81.32000000000001,20.6
5,13,3,144,859,29.22,83.10000000000001,20.5
5,14,3,112,745,39.25,85.16,20.200000000000003
5,15,3,108,592,50.32,87.4,19.8
5,16,3,211,412,61.68,91.24,19.1
5,17,3,17,225,72.94,92.52,18.6
5,18,3,59,63,83.77,99.0,16.900000000000002
5,5,3,19,100,81.07000000000001,93.88,12.7
5,6,3,88,279,70.09,88.47,13.8
5,7,3,93,472,58.76,81.61,15.1
5,8,3,173,650,47.42,78.14,16.0
5,9,3,276,795,36.49,76.7,16.6
5,10,3,266,897,26.91,75.76,17.0
5,11,3,221,949,20.92,74.95,17.400000000000002
5,12,3,224,943,21.86,74.49,17.6
5,13,3,186,880,29.05,74.66,17.7
5,14,3,364,765,39.1,75.8,17.5
5,15,3,139,610,50.18,77.58,17.1
5,16,3,166,428,61.55,81.04,16.400000000000002
5,17,3,27,237,72.8,83.21000000000001,16.1
5,18,3,58,68,83.62,91.5,14.6
5,5,3,57,108,80.95,92.77,11.8
5,6,3,53,289,69.98,84.96000000000001,13.4
5,7,3,122,482,58.66,78.31,15.0
5,8,3,135,659,47.31,74.7,16.3
5,9,3,140,801,36.37,73.77,17.1
5,10,3,120,900,26.75,73.85000000000001,17.5
5,11,3,157,949,20.72,74.86,17.5
5,12,3,123,943,21.66,75.46000000000001,17.5
5,13,3,206,881,28.89,75.39,17.7
5,14,3,205,763,38.96,76.27,17.7
5,15,3,204,605,50.05,77.32000000000001,17.5
5,16,3,222,421,61.42,79.57000000000001,17.2
5,17,3,200,231,72.67,83.19,16.900000000000002
5,18,3,44,67,83.48,97.79,15.0
5,5,3,105,105,80.84,96.01,13.5
5,6,3,283,283,69.88,88.41,15.4
5,7,3,476,476,58.56,80.65,17.5
5,8,3,658,658,47.21,75.36,19.1
5,9,3,781,806,36.26,71.87,20.4
5,10,3,704,910,26.61,70.08,21.200000000000003
5,11,3,480,958,20.54,68.39,21.9
5,12,3,626,952,21.48,67.57000000000001,22.4
5,13,3,637,888,28.73,67.06,22.700000000000003
5,14,3,338,773,38.82,66.81,22.9
5,15,3,304,615,49.92,68.22,22.6
5,16,3,378,429,61.29,72.63,21.8
5,17,3,193,238,72.54,78.41,21.3
5,18,3,32,71,83.34,94.53,18.8
5,5,3,88,103,80.74,95.07,16.8
5,6,3,245,279,69.78,89.69,18.5
5,7,3,401,467,58.47,87.14,20.6
5,8,3,446,639,47.11,85.35000000000001,22.3
5,9,3,679,780,36.15,82.85000000000001,23.4
5,10,3,754,887,26.47,79.10000000000001,24.700000000000003
5,11,3,913,945,20.36,75.27,26.0
5,12,3,766,939,21.29,72.26,26.700000000000003
5,13,3,617,875,28.57,69.52,27.1
5,14,3,565,762,38.69,68.68,27.0
5,15,3,545,609,49.79,70.36,26.5
5,16,3,397,429,61.16,76.18,25.6
5,17,3,240,240,72.41,83.14,25.0
5,18,3,72,72,83.21000000000001,97.26,22.3
5,5,3,109,109,80.64,96.06,19.6
5,6,3,290,290,69.69,92.05,21.3
5,7,3,478,484,58.38,87.24,23.200000000000003
5,8,3,650,664,47.02,80.82000000000001,25.0
5,9,3,769,811,36.04,74.44,26.4
5,10,3,748,914,26.34,70.64,27.4
5,11,3,803,961,20.19,68.95,28.0
5,12,3,826,949,21.11,68.82000000000001,28.200000000000003
5,13,3,666,883,28.42,69.57000000000001,28.1
5,14,3,620,765,38.55,72.43,27.6
5,15,3,528,608,49.67,76.26,26.9
5,16,3,407,426,61.04,83.65,25.700000000000003
5,17,3,229,238,72.28,88.74,25.1
5,18,3,47,72,83.07000000000001,98.16,23.0
5,5,3,67,111,80.54,98.08,20.1
5,6,3,136,288,69.60000000000001,94.17,21.200000000000003
5,7,3,360,477,58.29,90.38,22.5
5,8,3,474,654,46.94,81.67,23.9
5,9,3,800,800,35.94,72.39,25.3
5,10,3,902,902,26.21,65.89,26.5
5,11,3,494,949,20.02,62.05,27.4
5,12,3,716,941,20.94,59.83,28.1
5,13,3,875,880,28.27,59.15,28.5
5,14,3,767,767,38.42,59.17,28.6
5,15,3,565,613,49.55,61.47,28.1
5,16,3,351,432,60.91,67.26,27.0
5,17,3,194,243,72.15,73.11,26.3
5,18,3,37,75,82.94,91.18,23.3
5,5,3,106,114,80.45,97.06,20.6
5,6,3,199,291,69.52,91.62,22.1
5,7,3,127,479,58.22,85.93,23.9
5,8,3,632,653,46.85,79.24,25.5
5,9,3,613,796,35.85,73.74,26.700000000000003
5,10,3,896,896,26.09,70.38,27.5
5,11,3,610,946,19.86,68.67,27.9
5,12,3,834,941,20.77,67.6,28.0
5,13,3,775,878,28.13,67.67,27.8
5,14,3,558,764,38.29,68.33,27.4
5,15,3,213,610,49.42,71.13,26.6
5,16,3,352,431,60.79,77.93,25.4
5,17,3,170,244,72.03,83.0,24.8
5,18,3,31,77,82.81,92.85,22.8
5,5,3,82,113,80.37,96.07,19.700000000000003
5,6,3,202,290,69.44,92.49,20.8
5,7,3,311,478,58.14,87.86,22.1
5,8,3,557,653,46.78,79.28,23.5
5,9,3,368,798,35.77,73.54,24.700000000000003
5,10,3,579,899,25.98,70.81,25.5
5,11,3,613,947,19.71,70.19,25.9
5,12,3,699,938,20.61,70.3,26.1
5,13,3,648,873,27.99,71.87,25.9
5,14,3,634,759,38.17,75.35000000000001,25.3
5,15,3,161,604,49.31,79.76,24.6
5,16,3,267,427,60.68,85.06,23.700000000000003
5,17,3,199,241,71.91,87.87,23.3
5,18,3,41,76,82.69,97.71,21.5
5,5,3,24,114,80.29,98.21,18.6
5,6,3,29,291,69.37,96.05,19.3
5,7,3,61,478,58.08,93.15,20.3
5,8,3,348,655,46.71,88.55,21.700000000000003
5,9,3,438,802,35.69,81.63,23.200000000000003
5,10,3,586,907,25.88,74.11,24.4
5,11,3,957,957,19.56,67.86,25.200000000000003
5,12,3,696,950,20.45,64.25,25.6
5,13,3,889,889,27.85,62.89,25.700000000000003
5,14,3,692,775,38.05,63.81,25.4
5,15,3,129,621,49.19,66.5,24.8
5,16,3,92,439,60.56,70.26,23.9
5,17,3,83,249,71.79,75.12,23.3
5,18,3,48,80,82.56,93.0,20.5
5,5,3,53,115,80.21000000000001,94.19,16.400000000000002
5,6,3,259,300,69.3,85.25,17.7
5,7,3,499,499,58.01,73.62,19.3
5,8,3,684,684,46.65,64.79,20.8
5,9,3,834,834,35.61,60.73,21.9
5,10,3,940,940,25.78,58.57,22.6
5,11,3,990,990,19.42,57.3,22.9
5,12,3,984,984,20.29,57.04,22.8
5,13,3,921,921,27.71,56.98,22.5
5,14,3,807,807,37.93,57.1,22.0
5,15,3,649,649,49.08,58.43,21.200000000000003
5,16,3,463,463,60.45,61.74,20.1
5,17,3,267,267,71.67,65.52,19.4
5,18,3,88,88,82.44,81.74,16.5
5,5,3,123,123,80.14,89.63,12.4
5,6,3,308,308,69.24,80.71000000000001,14.9
5,7,3,504,504,57.95,69.31,17.400000000000002
5,8,3,684,684,46.59,62.24,19.0
5,9,3,830,830,35.54,59.09,20.1
5,10,3,931,931,25.68,57.01,21.0
5,11,3,980,980,19.28,55.92,21.6
5,12,3,974,974,20.15,55.36,22.0
5,13,3,903,911,27.59,55.07,22.1
5,14,3,797,797,37.81,55.97,21.9
5,15,3,594,640,48.97,57.31,21.5
5,16,3,440,458,60.34,60.01,20.700000000000003
5,17,3,258,265,71.56,64.87,20.200000000000003
5,18,3,89,89,82.32000000000001,87.02,16.8
5,5,3,126,126,80.08,88.09,10.8
5,6,3,314,314,69.18,78.04,13.3
5,7,3,515,515,57.9,65.54,15.7
5,8,3,700,700,46.53,57.56,17.7
5,9,3,852,852,35.480000000000004,52.91,19.3
5,10,3,956,956,25.6,50.41,20.4
5,11,3,993,1008,19.16,48.64,21.3
5,12,3,1000,1000,20.01,47.91,21.8
5,13,3,936,936,27.46,47.29,22.200000000000003
5,14,3,818,818,37.7,47.45,22.200000000000003
5,15,3,652,661,48.86,48.19,21.9
5,16,3,439,475,60.23,49.9,21.5
5,17,3,244,276,71.45,52.1,21.200000000000003
5,18,3,87,94,82.21000000000001,79.74,17.2
6,5,0,59,114,80.02,83.34,13.6
6,6,0,274,291,69.13,77.11,15.5
6,7,0,252,479,57.85,71.61,18.2
6,8,0,125,648,46.48,62.42,20.1
6,9,0,143,784,35.42,62.26,20.3
6,10,0,290,881,25.51,67.27,19.9
6,11,0,178,928,19.04,71.03,19.700000000000003
6,12,0,363,924,19.87,71.68,20.0
6,13,0,797,867,27.34,69.47,21.0
6,14,0,510,762,37.59,66.51,22.4
6,15,0,617,617,48.75,66.67,22.8
6,16,0,387,442,60.13,69.79,22.200000000000003
6,17,0,184,256,71.34,72.35000000000001,21.700000000000003
6,18,0,58,87,82.10000000000001,82.42,19.6
6,5,0,118,118,79.97,91.2,17.8
6,6,0,295,295,69.09,84.81,20.1
6,7,0,483,483,57.81,79.09,22.700000000000003
