month,day,hour,seasons,diff_ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
2,7,7,2,11.0,53,85.29,96.83,3.8
2,7,8,2,19.0,210,75.52,97.64,4.800000000000001
2,7,9,2,9.0,363,66.99,98.59,4.7
2,7,10,2,14.0,481,60.41,91.67,4.3
2,7,11,2,11.0,552,56.52,89.58,4.2
2,7,12,2,15.0,570,55.93,93.88,3.2
2,7,13,2,-5.0,531,58.73,94.78,0.5
2,7,14,2,33.0,434,64.46000000000001,85.85000000000001,-2.6
2,7,15,2,-61.0,289,72.41,78.16,-5.0
2,7,16,2,-29.0,117,81.83,75.53,-6.9
2,7,17,2,-17.0,0,92.43,70.21000000000001,-7.7
2,8,5,2,0.0,0,107.22,61.93,-12.6
2,8,6,2,0.0,0,96.0,61.86,-13.0
2,8,7,2,67.0,72,85.07000000000001,60.43,-13.3
2,8,8,2,174.0,255,75.28,56.92,-12.9
2,8,9,2,176.0,426,66.72,53.68,-12.0
2,8,10,2,128.0,555,60.11,51.24,-10.8
2,8,11,2,84.0,629,56.21,49.79,-9.6
2,8,12,2,11.0,640,55.61,49.61,-8.8
2,8,13,2,-73.0,588,58.42,50.2,-8.4
2,8,14,2,-91.0,476,64.18,51.08,-8.4
2,8,15,2,-160.0,316,72.15,53.83,-9.1
2,8,16,2,-184.0,132,81.60000000000001,57.81,-10.2
2,8,17,2,-132.0,0,92.21,61.46,-10.9
2,9,5,2,0.0,0,107.03,82.63,-15.8
2,9,6,2,0.0,0,95.8,78.56,-15.4
2,9,7,2,71.0,75,84.86,67.92,-13.9
2,9,8,2,188.0,259,75.04,55.2,-11.8
2,9,9,2,167.0,426,66.46000000000001,50.76,-9.6
2,9,10,2,127.0,553,59.82,47.8,-7.4
2,9,11,2,73.0,626,55.9,46.86,-5.6000000000000005
2,9,12,2,11.0,637,55.29,46.78,-4.3
2,9,13,2,-52.0,585,58.120000000000005,47.66,-3.5
2,9,14,2,-130.0,468,63.9,49.09,-3.2
2,9,15,2,-198.0,311,71.89,53.44,-3.9
2,9,16,2,-149.0,130,81.37,73.03,-5.800000000000001
2,9,17,2,-106.0,2,91.99,78.21000000000001,-7.1000000000000005
2,10,5,2,-2.0,0,106.83,88.97,-7.6
2,10,6,2,0.0,0,95.59,87.27,-7.2
2,10,7,2,17.0,71,84.65,85.27,-6.6000000000000005
2,10,8,2,27.0,245,74.8,83.31,-5.800000000000001
2,10,9,2,22.0,410,66.19,81.17,-4.800000000000001
2,10,10,2,81.0,534,59.52,80.38,-3.8
2,10,11,2,-5.0,605,55.58,81.2,-2.7
2,10,12,2,-39.0,615,54.97,83.25,-1.8
2,10,13,2,42.0,563,57.81,85.58,-1.3
2,10,14,2,29.0,453,63.61,88.09,-1.1
2,10,15,2,-83.0,295,71.63,92.69,-1.4
2,10,16,2,-41.0,118,81.14,98.83,-2.1
2,10,17,2,-48.0,2,91.77,99.76,-2.5
2,11,5,2,-2.0,0,106.63,97.82,-3.6
2,11,6,2,0.0,0,95.38,96.33,-3.5
2,11,7,2,34.0,68,84.43,92.95,-2.9000000000000004
2,11,8,2,113.0,242,74.55,90.49,-2.0
2,11,9,2,95.0,410,65.91,88.31,-1.1
2,11,10,2,16.0,536,59.22,85.44,-0.3
2,11,11,2,4.0,606,55.26,84.41,0.3
2,11,12,2,39.0,614,54.65,85.31,0.6000000000000001
2,11,13,2,28.0,561,57.5,87.12,0.7000000000000001
2,11,14,2,-86.0,450,63.33,89.76,0.7000000000000001
2,11,15,2,-127.0,295,71.37,93.37,0.6000000000000001
2,11,16,2,-81.0,120,80.9,97.88,0.2
2,11,17,2,-33.0,2,91.55,98.48,0.0
2,12,5,2,-2.0,0,106.43,100.0,-0.5
2,12,6,2,0.0,0,95.17,99.28,-0.4
2,12,7,2,50.0,66,84.21000000000001,97.94,-0.1
2,12,8,2,84.0,229,74.3,97.69,-0.1
2,12,9,2,131.0,383,65.63,95.71,-0.2
2,12,10,2,8.0,502,58.91,93.52,-0.6000000000000001
2,12,11,2,65.0,575,54.93,90.28,-0.8
2,12,12,2,-126.0,595,54.32,87.62,-0.8
2,12,13,2,6.0,554,57.18,86.44,-1.1
2,12,14,2,-73.0,446,63.04,85.98,-1.7000000000000002
2,12,15,2,-4.0,292,71.11,86.83,-2.4000000000000004
2,12,16,2,-93.0,121,80.67,88.19,-3.1
2,12,17,2,-47.0,2,91.33,86.48,-3.4000000000000004
2,13,5,2,-1.0,0,106.21,84.0,-12.0
2,13,6,2,0.0,0,94.95,82.28,-12.0
2,13,7,2,57.0,86,83.97,79.26,-11.5
2,13,8,2,163.0,277,74.04,76.31,-10.3
2,13,9,2,152.0,452,65.35,73.75,-8.5
2,13,10,2,109.0,585,58.6,73.11,-6.7
2,13,11,2,61.0,656,54.6,72.55,-5.0
2,13,12,2,24.0,665,53.98,72.60000000000001,-3.6
2,13,13,2,-52.0,608,56.86,73.24,-2.6
2,13,14,2,-117.0,494,62.75,74.16,-2.1
2,13,15,2,-180.0,330,70.85000000000001,79.06,-2.5
2,13,16,2,-148.0,142,80.43,88.06,-3.6
2,13,17,2,-65.0,5,91.12,87.67,-4.2
2,14,5,2,-4.0,0,106.0,98.58,0.7000000000000001
2,14,6,2,0.0,0,94.72,97.61,0.8
2,14,7,2,20.0,80,83.74,95.88,1.1
2,14,8,2,31.0,253,73.78,93.05,1.8
2,14,9,2,160.0,416,65.06,90.17,2.8000000000000003
2,14,10,2,127.0,540,58.29,86.66,4.2
2,14,11,2,83.0,613,54.26,82.47,6.0
2,14,12,2,104.0,623,53.65,80.52,7.4
2,14,13,2,-35.0,572,56.55,80.91,8.1
2,14,14,2,-92.0,462,62.46,87.43,7.5
2,14,15,2,-126.0,305,70.59,96.49,6.0
2,14,16,2,-142.0,130,80.2,100.0,4.800000000000001
2,14,17,2,-125.0,5,90.9,100.0,4.4
2,15,5,2,-5.0,0,105.77,73.31,-13.5
2,15,6,2,0.0,0,94.49,70.24,-13.8
2,15,7,2,94.0,94,83.49,65.34,-12.9
2,15,8,2,183.0,277,73.51,62.38,-11.6
2,15,9,2,76.0,447,64.76,61.41,-10.4
2,15,10,2,57.0,576,57.96,61.49,-9.4
2,15,11,2,46.0,648,53.92,62.05,-8.6
2,15,12,2,-190.0,656,53.3,62.97,-8.3
2,15,13,2,-45.0,604,56.22,63.17,-8.0
2,15,14,2,-101.0,494,62.16,64.12,-7.800000000000001
2,15,15,2,-51.0,337,70.33,66.86,-7.9
2,15,16,2,-55.0,152,79.96000000000001,70.89,-8.3
2,15,17,2,-13.0,7,90.06,73.67,-8.6
2,16,5,2,-1.0,0,105.55,91.46,-13.9
2,16,6,2,0.0,0,94.26,85.94,-13.2
2,16,7,2,55.0,98,83.25,78.59,-11.2
2,16,8,2,82.0,287,73.24,73.49,-8.3
2,16,9,2,76.0,458,64.47,69.52,-5.300000000000001
2,16,10,2,-43.0,584,57.64,66.92,-2.8000000000000003
2,16,11,2,74.0,657,53.58,64.86,-1.1
2,16,12,2,129.0,660,52.96,64.16,-0.1
2,16,13,2,45.0,608,55.9,64.13,0.5
2,16,14,2,-79.0,498,61.870000000000005,66.05,0.5
2,16,15,2,-199.0,338,70.07000000000001,71.63,-0.4
2,16,16,2,-85.0,153,79.73,82.25,-2.3000000000000003
2,16,17,2,-53.0,7,89.89,85.19,-3.5
2,17,5,2,-2.0,0,105.31,92.26,-5.9
2,17,6,2,0.0,0,94.02,89.53,-5.6000000000000005
2,17,7,2,14.0,86,83.0,86.29,-4.9
2,17,8,2,26.0,266,72.97,83.49,-3.9
2,17,9,2,98.0,439,64.17,81.11,-2.8000000000000003
2,17,10,2,-48.0,574,57.31,79.88,-1.8
2,17,11,2,49.0,652,53.23,79.81,-1.1
2,17,12,2,-32.0,662,52.61,79.65,-0.6000000000000001
2,17,13,2,-4.0,610,55.57,79.46000000000001,-0.4
2,17,14,2,-26.0,495,61.58,79.14,-0.3
2,17,15,2,-28.0,333,69.8,82.4,-0.8
2,17,16,2,-29.0,147,79.49,89.73,-1.8
2,17,17,2,-17.0,8,89.71000000000001,92.64,-2.6
2,18,5,2,-3.0,0,105.08,93.71,-7.2
2,18,6,2,0.0,0,93.77,89.87,-7.0
2,18,7,2,67.0,94,82.75,84.42,-6.0
2,18,8,2,199.0,283,72.69,79.3,-4.4
2,18,9,2,114.0,462,63.86,77.14,-3.0
2,18,10,2,30.0,598,56.98,74.78,-2.1
2,18,11,2,-42.0,677,52.88,71.87,-1.6
2,18,12,2,59.0,689,52.27,69.5,-1.3
2,18,13,2,106.0,635,55.24,68.89,-1.2000000000000002
2,18,14,2,-129.0,519,61.28,69.79,-1.4
2,18,15,2,-192.0,355,69.54,72.0,-1.8
2,18,16,2,-62.0,166,79.25,78.7,-3.1
2,18,17,2,-143.0,11,89.51,84.93,-3.9
2,19,5,2,-7.0,0,104.84,95.12,-9.5
2,19,6,2,0.0,0,93.53,90.28,-8.9
2,19,7,2,69.0,108,82.49,83.25,-7.2
2,19,8,2,137.0,298,72.41,76.42,-4.4
2,19,9,2,176.0,474,63.55,68.79,-1.8
2,19,10,2,185.0,603,56.64,65.27,-0.2
2,19,11,2,27.0,679,52.53,64.07000000000001,0.7000000000000001
2,19,12,2,13.0,686,51.91,64.3,1.2000000000000002
2,19,13,2,-107.0,631,54.92,65.58,1.2000000000000002
2,19,14,2,-251.0,513,60.98,67.89,0.7000000000000001
2,19,15,2,-121.0,351,69.28,73.0,-0.1
2,19,16,2,-72.0,163,79.02,79.61,-1.1
2,19,17,2,-50.0,11,89.33,81.33,-1.5
2,20,5,2,-6.0,0,104.59,94.38,-2.9000000000000004
2,20,6,2,0.0,0,93.27,92.11,-2.5
2,20,7,2,84.0,102,82.23,86.64,-1.1
2,20,8,2,127.0,285,72.12,85.11,0.7000000000000001
2,20,9,2,52.0,455,63.24,87.2,1.7000000000000002
2,20,10,2,203.0,585,56.3,90.71,2.0
2,20,11,2,-73.0,660,52.17,94.3,2.0
2,20,12,2,37.0,673,51.56,95.28,2.1
2,20,13,2,-25.0,624,54.58,94.46,2.2
2,20,14,2,-143.0,516,60.69,92.15,2.4000000000000004
2,20,15,2,-122.0,357,69.01,91.24,2.3000000000000003
2,20,16,2,-44.0,169,78.79,92.41,1.6
2,20,17,2,-90.0,12,89.16,90.06,1.2000000000000002
2,21,5,2,-6.0,0,104.34,94.8,-2.9000000000000004
2,21,6,2,0.0,0,93.02,92.29,-2.9000000000000004
2,21,7,2,88.0,117,81.96000000000001,87.61,-1.9
2,21,8,2,156.0,305,71.83,79.0,-0.7000000000000001
2,21,9,2,189.0,474,62.92,69.39,0.5
2,21,10,2,-19.0,606,55.96,63.68,1.6
2,21,11,2,129.0,678,51.81,61.9,2.2
2,21,12,2,-106.0,690,51.2,61.51,2.3000000000000003
2,21,13,2,-136.0,637,54.25,61.25,2.2
2,21,14,2,-121.0,522,60.39,61.76,2.1
2,21,15,2,-57.0,363,68.75,66.9,1.1
2,21,16,2,-80.0,176,78.55,84.14,-0.6000000000000001
2,21,17,2,-37.0,16,88.95,84.24,-1.4
2,22,5,2,-6.0,0,104.09,96.28,-5.6000000000000005
2,22,6,2,0.0,0,92.76,90.7,-5.0
2,22,7,2,75.0,118,81.69,82.62,-3.1
2,22,8,2,203.0,306,71.54,73.78,-0.6000000000000001
2,22,9,2,200.0,478,62.6,67.25,1.7000000000000002
2,22,10,2,64.0,604,55.61,64.26,3.2
2,22,11,2,-25.0,673,51.45,62.97,4.2
2,22,12,2,134.0,678,50.84,61.8,4.9
2,22,13,2,-25.0,626,53.92,62.33,5.1000000000000005
2,22,14,2,-110.0,516,60.09,65.23,4.800000000000001
2,22,15,2,-181.0,359,68.49,71.98,3.7
2,22,16,2,-213.0,175,78.31,86.8,1.6
2,22,17,2,-111.0,17,88.76,89.02,0.3
2,23,5,2,-11.0,0,103.83,94.63,0.9
2,23,6,2,0.0,0,92.49,94.98,1.2000000000000002
2,23,7,2,29.0,107,81.42,93.09,2.0
2,23,8,2,2.0,285,71.24,90.94,3.2
2,23,9,2,-3.0,449,62.28,91.36,4.4
2,23,10,2,26.0,573,55.26,93.96,5.300000000000001
2,23,11,2,-8.0,643,51.08,96.07,5.800000000000001
2,23,12,2,92.0,653,50.48,96.56,6.2
2,23,13,2,-87.0,599,53.58,97.62,6.5
2,23,14,2,-10.0,487,59.79,99.32,6.6000000000000005
2,23,15,2,-9.0,335,68.22,100.0,6.300000000000001
2,23,16,2,42.0,163,78.08,100.0,5.800000000000001
2,23,17,2,-68.0,16,88.58,100.0,5.5
2,24,5,2,-6.0,0,103.57,89.99,-1.4
2,24,6,2,0.0,0,92.23,87.23,-2.2
2,24,7,2,8.0,117,81.14,83.93,-2.9000000000000004
2,24,8,2,68.0,310,70.94,77.44,-3.1
2,24,9,2,389.0,492,61.95,70.81,-2.7
2,24,10,2,158.0,630,54.91,66.1,-2.3000000000000003
2,24,11,2,88.0,711,50.71,62.75,-2.1
2,24,12,2,8.0,719,50.120000000000005,60.35,-1.9
2,24,13,2,-109.0,666,53.25,59.4,-1.9
2,24,14,2,-138.0,553,59.49,61.67,-2.7
2,24,15,2,-94.0,389,67.96000000000001,65.91,-4.0
2,24,16,2,-183.0,195,77.84,69.66,-5.4
2,24,17,2,-174.0,21,88.36,69.21000000000001,-6.1000000000000005
2,25,5,2,-21.0,0,103.3,61.86,-11.5
2,25,6,2,2.0,2,91.96,60.39,-11.5
2,25,7,2,132.0,137,80.85000000000001,56.7,-10.7
2,25,8,2,198.0,332,70.64,52.77,-9.4
2,25,9,2,173.0,505,61.620000000000005,49.92,-7.6
2,25,10,2,129.0,634,54.55,48.69,-5.800000000000001
2,25,11,2,60.0,701,50.34,47.69,-4.1000000000000005
2,25,12,2,-90.0,708,49.75,45.78,-2.7
2,25,13,2,-89.0,652,52.91,46.34,-2.0
2,25,14,2,-151.0,538,59.19,45.97,-1.6
2,25,15,2,-134.0,376,67.69,47.09,-1.8
2,25,16,2,-138.0,187,77.61,52.870000000000005,-2.6
2,25,17,2,-86.0,21,88.17,72.29,-3.2
2,26,5,2,-6.0,0,103.03,76.57000000000001,-7.4
2,26,6,2,2.0,2,91.68,75.06,-7.2
2,26,7,2,50.0,127,80.57000000000001,69.27,-6.1000000000000005
2,26,8,2,65.0,317,70.33,63.43,-4.3
2,26,9,2,165.0,489,61.29,59.870000000000005,-2.3000000000000003
2,26,10,2,322.0,617,54.19,58.85,-0.6000000000000001
2,26,11,2,-217.0,686,49.97,59.1,0.8
2,26,12,2,122.0,688,49.38,60.64,1.6
2,26,13,2,-89.0,629,52.57,62.38,2.0
2,26,14,2,-115.0,519,58.89,65.25,1.8
2,26,15,2,56.0,365,67.43,70.02,1.0
2,26,16,2,-245.0,183,77.38,79.92,-0.6000000000000001
2,26,17,2,-98.0,23,87.97,84.73,-1.7000000000000002
2,27,5,2,-18.0,0,102.76,93.19,-3.1
2,27,6,2,1.0,2,91.41,90.29,-3.0
2,27,7,2,23.0,128,80.29,84.69,-2.4000000000000004
2,27,8,2,28.0,312,70.02,79.58,-1.6
2,27,9,2,70.0,480,60.95,77.27,-1.1
2,27,10,2,108.0,604,53.83,76.3,-0.9
2,27,11,2,-112.0,672,49.59,75.79,-0.9
2,27,12,2,-52.0,680,49.01,74.68,-1.0
2,27,13,2,-17.0,630,52.23,74.09,-1.3
2,27,14,2,130.0,521,58.59,73.38,-1.8
2,27,15,2,91.0,367,67.17,72.79,-2.4000000000000004
2,27,16,2,-218.0,187,77.14,72.68,-3.2
2,27,17,2,-38.0,25,87.77,71.74,-3.8
2,28,5,2,-14.0,0,102.48,84.64,-10.9
2,28,6,2,3.0,5,91.13,79.84,-10.3
2,28,7,2,55.0,145,79.99,69.77,-8.700000000000001
2,28,8,2,89.0,335,69.71000000000001,62.51,-6.9
2,28,9,2,128.0,506,60.61,61.36,-5.5
2,28,10,2,89.0,633,53.47,60.36,-4.3
2,28,11,2,71.0,702,49.21,59.77,-3.4000000000000004
2,28,12,2,-48.0,710,48.64,59.91,-2.8000000000000003
2,28,13,2,-106.0,653,51.89,60.22,-2.4000000000000004
2,28,14,2,41.0,538,58.29,60.370000000000005,-2.2
2,28,15,2,-162.0,378,66.91,61.98,-2.3000000000000003
2,28,16,2,-16.0,193,76.91,68.51,-3.3000000000000003
2,28,17,2,-124.0,27,87.56,80.75,-4.1000000000000005
3,1,5,3,-20.0,0,102.21,90.39,-7.5
3,1,6,3,2.0,6,90.84,85.47,-6.6000000000000005
3,1,7,3,31.0,147,79.7,79.81,-5.0
3,1,8,3,58.0,339,69.39,73.47,-2.8000000000000003
3,1,9,3,130.0,510,60.27,64.78,-0.3
3,1,10,3,99.0,636,53.1,59.82,1.5
3,1,11,3,320.0,708,48.83,57.8,2.8000000000000003
3,1,12,3,-44.0,716,48.27,56.33,3.7
3,1,13,3,3.0,659,51.55,55.9,4.1000000000000005
3,1,14,3,-81.0,543,57.99,56.61,4.0
3,1,15,3,-137.0,381,66.64,62.46,3.1
3,1,16,3,-187.0,194,76.68,82.87,1.5
3,1,17,3,-167.0,27,87.37,73.92,0.7000000000000001
3,2,5,3,-27.0,0,101.92,94.45,-2.6
3,2,6,3,2.0,7,89.97,91.26,-2.7
3,2,7,3,39.0,153,79.41,82.3,-1.9
3,2,8,3,153.0,346,69.08,70.83,-0.7000000000000001
3,2,9,3,-7.0,518,59.93,64.54,0.2
3,2,10,3,117.0,644,52.73,62.26,0.7000000000000001
3,2,11,3,-59.0,717,48.44,61.81,0.6000000000000001
3,2,12,3,81.0,723,47.89,62.04,0.5
3,2,13,3,49.0,667,51.21,63.11,0.3
3,2,14,3,-57.0,552,57.69,64.69,0.1
3,2,15,3,-141.0,391,66.38,67.28,-0.3
3,2,16,3,-142.0,201,76.44,73.08,-1.1
3,2,17,3,-28.0,32,87.16,80.8,-1.7000000000000002
3,3,5,3,-7.0,0,101.64,84.3,-6.2
3,3,6,3,5.0,9,89.72,78.42,-6.5
3,3,7,3,31.0,157,79.11,75.17,-6.7
3,3,8,3,64.0,358,68.76,72.69,-6.7
3,3,9,3,-4.0,540,59.58,70.56,-6.6000000000000005
3,3,10,3,134.0,676,52.36,69.41,-6.6000000000000005
3,3,11,3,-1.0,752,48.06,67.36,-6.5
3,3,12,3,72.0,765,47.52,62.9,-6.1000000000000005
3,3,13,3,183.0,710,50.86,57.83,-5.5
3,3,14,3,40.0,595,57.39,53.95,-5.4
3,3,15,3,-211.0,429,66.12,52.06,-6.2
3,3,16,3,-87.0,231,76.21000000000001,52.26,-7.7
3,3,17,3,-194.0,41,86.95,53.16,-8.6
3,4,5,3,-32.0,0,101.35,65.74,-17.6
3,4,6,3,12.0,13,89.45,63.79,-17.6
3,4,7,3,153.0,187,78.8,61.11,-17.1
3,4,8,3,227.0,397,68.43,57.7,-16.0
3,4,9,3,131.0,582,59.23,55.44,-14.6
3,4,10,3,135.0,719,51.99,53.79,-13.1
3,4,11,3,83.0,795,47.67,52.81,-11.7
3,4,12,3,3.0,805,47.14,52.51,-10.7
3,4,13,3,-64.0,746,50.52,53.13,-10.1
3,4,14,3,-149.0,623,57.09,54.71,-10.1
3,4,15,3,-173.0,449,65.86,56.42,-10.3
3,4,16,3,-190.0,242,75.98,59.09,-10.7
3,4,17,3,-143.0,44,86.75,61.51,-10.9
3,5,5,3,-25.0,0,101.06,83.21000000000001,-13.1
3,5,6,3,11.0,13,89.22,80.93,-12.6
3,5,7,3,143.0,181,78.5,76.05,-11.6
3,5,8,3,203.0,392,68.11,71.29,-10.4
3,5,9,3,137.0,578,58.89,65.31,-9.4
3,5,10,3,16.0,715,51.61,61.01,-8.6
3,5,11,3,87.0,800,47.28,57.55,-7.800000000000001
3,5,12,3,55.0,811,46.76,56.27,-7.4
3,5,13,3,46.0,751,50.18,55.47,-7.300000000000001
3,5,14,3,-178.0,629,56.79,55.35,-7.4
3,5,15,3,-181.0,454,65.6,56.29,-7.7
3,5,16,3,-166.0,244,75.75,59.53,-8.3
3,5,17,3,-146.0,46,86.54,62.25,-8.6
3,6,5,3,-27.0,0,100.77,90.02,-13.5
3,6,6,3,11.0,17,88.95,84.24,-12.8
3,6,7,3,172.0,185,78.2,78.42,-11.0
3,6,8,3,184.0,386,67.79,68.66,-8.200000000000001
3,6,9,3,195.0,562,58.53,60.120000000000005,-5.6000000000000005
3,6,10,3,131.0,693,51.23,55.28,-3.6
3,6,11,3,72.0,765,46.89,52.99,-2.0
3,6,12,3,-41.0,770,46.38,52.5,-0.9
3,6,13,3,-158.0,708,49.84,53.2,-0.4
3,6,14,3,-252.0,592,56.5,54.49,-0.3
3,6,15,3,9.0,426,65.34,56.8,-0.5
3,6,16,3,-131.0,231,75.52,62.52,-1.4
3,6,17,3,-159.0,46,86.34,69.5,-2.1
3,7,5,3,-33.0,0,100.47,92.19,-7.0
3,7,6,3,7.0,18,88.7,88.14,-6.800000000000001
3,7,7,3,42.0,187,77.89,79.2,-6.0
3,7,8,3,50.0,390,67.46000000000001,70.45,-5.2
3,7,9,3,240.0,569,58.18,66.93,-4.4
3,7,10,3,-132.0,699,50.85,65.14,-3.6
3,7,11,3,218.0,769,46.5,65.38,-3.0
3,7,12,3,-21.0,774,46.0,67.14,-2.6
3,7,13,3,-47.0,712,49.49,70.21000000000001,-2.5
3,7,14,3,-177.0,590,56.2,73.63,-2.5
3,7,15,3,-60.0,419,65.09,76.59,-2.6
3,7,16,3,-82.0,222,75.29,80.58,-3.0
3,7,17,3,-7.0,43,86.14,85.04,-3.4000000000000004
3,8,5,3,-31.0,0,100.18,93.73,-4.800000000000001
3,8,6,3,11.0,17,88.44,89.83,-4.1000000000000005
3,8,7,3,96.0,174,77.58,82.26,-2.3000000000000003
3,8,8,3,68.0,366,67.13,74.37,0.7000000000000001
3,8,9,3,163.0,537,57.83,70.0,3.2
3,8,10,3,99.0,663,50.47,67.38,4.4
3,8,11,3,101.0,732,46.1,67.07000000000001,5.0
3,8,12,3,94.0,739,45.62,67.09,5.4
3,8,13,3,52.0,684,49.15,68.02,5.5
3,8,14,3,-111.0,573,55.9,70.10000000000001,5.2
3,8,15,3,-253.0,411,64.83,74.82000000000001,4.4
3,8,16,3,-138.0,221,75.07000000000001,92.27,2.0
3,8,17,3,-142.0,45,85.94,93.7,0.3
3,9,5,3,-40.0,0,99.88,97.28,-0.5
3,9,6,3,5.0,17,88.17,95.46,-0.1
3,9,7,3,24.0,169,77.27,93.55,0.5
3,9,8,3,-2.0,351,66.8,90.43,1.2000000000000002
3,9,9,3,6.0,510,57.47,88.71000000000001,1.9
3,9,10,3,9.0,627,50.09,88.87,2.5
3,9,11,3,7.0,694,45.71,90.25,2.9000000000000004
3,9,12,3,2.0,704,45.24,89.25,3.6
3,9,13,3,-3.0,652,48.81,91.09,4.1000000000000005
3,9,14,3,3.0,548,55.61,94.73,4.0
3,9,15,3,6.0,401,64.57000000000001,94.88,4.2
3,9,16,3,-40.0,220,74.84,100.0,3.6
3,9,17,3,-12.0,47,85.74,100.0,2.8000000000000003
3,10,5,3,-5.0,0,99.57,90.26,-0.6000000000000001
3,10,6,3,9.0,24,87.89,86.15,-0.4
3,10,7,3,61.0,197,76.96000000000001,80.68,0.5
3,10,8,3,51.0,397,66.47,73.93,1.7000000000000002
3,10,9,3,258.0,571,57.11,67.94,3.1
3,10,10,3,159.0,698,49.71,63.77,4.4
3,10,11,3,53.0,767,45.31,61.38,5.300000000000001
3,10,12,3,-32.0,772,44.86,60.06,5.800000000000001
3,10,13,3,22.0,715,48.46,59.94,6.0
3,10,14,3,21.0,602,55.31,61.01,5.800000000000001
3,10,15,3,-163.0,439,64.32000000000001,63.85,5.0
3,10,16,3,-204.0,246,74.61,73.43,2.9000000000000004
3,10,17,3,-190.0,57,85.53,79.28,1.4
3,11,5,3,-45.0,0,99.27,91.2,-3.0
3,11,6,3,7.0,28,87.60000000000001,84.11,-1.6
3,11,7,3,50.0,208,76.65,72.53,0.5
3,11,8,3,139.0,406,66.13,62.88,2.4000000000000004
3,11,9,3,257.0,578,56.75,57.11,4.2
3,11,10,3,56.0,707,49.32,54.72,5.6000000000000005
3,11,11,3,245.0,782,44.91,52.41,6.7
3,11,12,3,35.0,789,44.48,49.7,7.6
3,11,13,3,-58.0,731,48.120000000000005,49.39,7.9
3,11,14,3,-119.0,612,55.02,50.83,7.7
3,11,15,3,-169.0,443,64.07000000000001,54.66,6.9
3,11,16,3,-198.0,245,74.39,74.05,4.1000000000000005
3,11,17,3,-188.0,57,85.33,81.2,2.0
3,12,5,3,-57.0,0,98.96,90.45,-2.3000000000000003
3,12,6,3,17.0,30,87.31,83.14,-0.6000000000000001
3,12,7,3,99.0,208,76.33,77.05,1.4
3,12,8,3,141.0,406,65.8,73.3,3.5
3,12,9,3,97.0,576,56.4,66.54,5.300000000000001
3,12,10,3,78.0,699,48.94,63.08,6.1000000000000005
3,12,11,3,63.0,764,44.51,63.17,6.4
3,12,12,3,67.0,765,44.09,63.41,6.7
3,12,13,3,-233.0,704,47.78,62.51,7.1000000000000005
3,12,14,3,-35.0,587,54.73,62.45,7.2
3,12,15,3,-120.0,424,63.81,67.85,6.5
3,12,16,3,-125.0,233,74.17,77.57000000000001,5.300000000000001
3,12,17,3,-36.0,55,85.13,82.56,4.5
3,13,5,3,-13.0,0,98.66,98.72,4.9
3,13,6,3,3.0,31,87.03,92.82,6.2
3,13,7,3,11.0,197,76.02,86.44,8.5
3,13,8,3,151.0,387,65.46000000000001,81.67,11.0
3,13,9,3,207.0,555,56.04,75.79,13.5
3,13,10,3,-96.0,673,48.55,72.5,15.6
3,13,11,3,-86.0,727,44.12,73.29,16.6
3,13,12,3,40.0,724,43.71,76.79,16.6
3,13,13,3,-97.0,668,47.44,81.74,16.1
3,13,14,3,14.0,556,54.44,82.64,15.8
3,13,15,3,-41.0,397,63.56,87.06,15.4
3,13,16,3,-37.0,214,73.95,91.73,14.7
3,13,17,3,-54.0,48,84.93,94.12,14.5
3,14,5,3,-15.0,0,98.35,100.0,11.9
3,14,6,3,10.0,34,86.74,94.13,12.8
3,14,7,3,49.0,202,75.7,89.46000000000001,15.0
3,14,8,3,94.0,391,65.13,90.03,17.0
3,14,9,3,16.0,563,55.67,88.72,18.3
3,14,10,3,205.0,695,48.17,80.94,18.3
3,14,11,3,209.0,768,43.72,68.31,17.2
3,14,12,3,125.0,776,43.33,63.75,15.0
3,14,13,3,8.0,721,47.1,62.48,12.4
3,14,14,3,-227.0,606,54.14,62.61,10.3
3,14,15,3,-423.0,443,63.31,67.43,8.700000000000001
3,14,16,3,-49.0,250,73.72,73.91,7.1000000000000005
3,14,17,3,-12.0,64,84.73,75.46000000000001,6.300000000000001
3,15,5,3,-5.0,0,98.04,94.93,0.2
3,15,6,3,4.0,41,86.43,90.0,0.3
3,15,7,3,12.0,224,75.38,82.88,0.9
3,15,8,3,95.0,424,64.79,75.69,1.6
3,15,9,3,-41.0,599,55.31,70.62,2.3000000000000003
3,15,10,3,104.0,729,47.78,68.82000000000001,2.7
3,15,11,3,-67.0,796,43.31,67.39,3.2
3,15,12,3,-12.0,800,42.94,66.28,3.8
3,15,13,3,105.0,741,46.76,65.85,4.4
3,15,14,3,386.0,627,53.85,64.28,5.0
3,15,15,3,-123.0,463,63.06,61.26,5.300000000000001
3,15,16,3,-200.0,266,73.5,62.96,4.4
3,15,17,3,-193.0,70,84.52,66.77,3.6
3,16,5,3,-70.0,0,97.73,96.9,-3.7
3,16,6,3,52.0,52,86.12,87.8,-2.6
3,16,7,3,194.0,246,75.06,74.8,-0.4
3,16,8,3,203.0,449,64.45,61.52,1.6
3,16,9,3,172.0,621,54.95,55.8,3.2
3,16,10,3,129.0,750,47.39,51.95,4.6000000000000005
3,16,11,3,67.0,817,42.91,49.82,5.7
