Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1780285,-,-,-,-2.43,-54.74,-4,15,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2020,8,12,14,30,645,645,23,44.52,0.16,1.3,5.2,115,57.54,32.5,1002,N/A
2020,8,12,15,30,439,439,23.200000000000003,58.480000000000004,0.16,1.3,5.2,114,59.480000000000004,32.1,1002,N/A
2020,8,12,16,30,184,212,23.6,72.76,0.16,1.4000000000000001,5.2,112,63.17,31.400000000000002,1002,N/A
2020,8,12,17,30,17,21,24,87.04,0.16,1.6,5.1000000000000005,107,67.8,30.6,1003,N/A
2020,8,12,18,30,0,0,24.1,101.77,0.16,1.8,4.9,96,70.96000000000001,29.900000000000002,1003,N/A
2020,8,12,19,30,0,0,24.400000000000002,116.27,0.16,1.8,4.9,91,73.91,29.5,1004,N/A
2020,8,12,20,30,0,0,24.6,130.68,0.17,1.9000000000000001,4.7,78,78.21000000000001,28.8,1005,N/A
2020,8,12,21,30,0,0,24.900000000000002,144.83,0.17,1.8,4.6000000000000005,71,81.54,28.400000000000002,1005,N/A
2020,8,12,22,30,0,0,25.200000000000003,158.12,0.17,1.7000000000000002,4.5,66,84.72,28,1005,N/A
2020,8,12,23,30,0,0,25.3,167.42000000000002,0.17,1.6,4.4,63,86.96000000000001,27.700000000000003,1004,N/A
2020,8,13,0,30,0,0,25.400000000000002,163.39000000000001,0.17,1.6,4.3,61,89.04,27.400000000000002,1004,N/A
2020,8,13,1,30,0,0,25.5,151.15,0.17,1.6,4.3,61,90.34,27.200000000000003,1003,N/A
2020,8,13,2,30,0,0,25.5,137.27,0.17,1.7000000000000002,4.4,63,90.91,27.1,1003,N/A
2020,8,13,3,30,0,0,25.400000000000002,122.95,0.17,1.7000000000000002,4.4,65,91.7,26.900000000000002,1003,N/A
2020,8,13,4,30,0,0,25.3,108.47,0.17,1.8,4.5,69,91.56,26.8,1004,N/A
2020,8,13,5,30,0,0,25.1,93.95,0.17,1.8,4.6000000000000005,72,90.10000000000001,26.900000000000002,1004,N/A
2020,8,13,6,30,82,119,25.1,79.37,0.17,1.8,4.6000000000000005,72,87.05,27.400000000000002,1005,N/A
2020,8,13,7,30,258,348,24.700000000000003,65.01,0.17,1.9000000000000001,4.5,73,80.94,28.3,1006,N/A
2020,8,13,8,30,434,574,24.3,50.84,0.17,1.9000000000000001,4.4,77,74.03,29.400000000000002,1007,N/A
2020,8,13,9,30,528,762,23.900000000000002,37.160000000000004,0.17,1.9000000000000001,4.3,83,68,30.5,1007,N/A
2020,8,13,10,30,651,894,23.6,24.84,0.17,1.8,4.2,91,62.83,31.5,1006,N/A
2020,8,13,11,30,552,957,23.200000000000003,17.17,0.17,1.7000000000000002,4,97,59.22,32.2,1005,N/A
2020,8,13,12,30,710,938,23,20.35,0.17,1.6,3.9000000000000004,101,56.300000000000004,32.800000000000004,1004,N/A
2020,8,13,13,30,662,841,22.8,31.220000000000002,0.17,1.5,3.8000000000000003,104,55,33,1003,N/A
2020,8,13,14,30,564,676,22.700000000000003,44.46,0.17,1.5,3.7,104,54.94,33,1002,N/A
2020,8,13,15,30,375,465,22.900000000000002,58.46,0.17,1.5,3.7,101,56.53,32.7,1002,N/A
2020,8,13,16,30,180,228,23,72.77,0.17,1.6,3.7,98,59.32,31.900000000000002,1002,N/A
2020,8,13,17,30,21,24,23.5,87.07000000000001,0.17,1.8,3.7,93,64.93,30.900000000000002,1003,N/A
2020,8,13,18,30,0,0,23.6,101.82000000000001,0.17,2,3.8000000000000003,86,68.39,30.1,1004,N/A
2020,8,13,19,30,0,0,24,116.34,0.17,2,3.8000000000000003,82,71.25,29.8,1004,N/A
2020,8,13,20,30,0,0,24.5,130.78,0.18,2,3.8000000000000003,73,76.08,29.1,1005,N/A
2020,8,13,21,30,0,0,24.8,144.96,0.18,1.9000000000000001,3.7,69,80.19,28.6,1005,N/A
2020,8,13,22,30,0,0,25.200000000000003,158.32,0.18,1.7000000000000002,3.7,66,83.66,28.200000000000003,1005,N/A
2020,8,13,23,30,0,0,25.3,167.73,0.18,1.7000000000000002,3.6,64,85.94,27.900000000000002,1004,N/A
2020,8,14,0,30,0,0,25.400000000000002,163.57,0.18,1.7000000000000002,3.6,63,87.85000000000001,27.6,1003,N/A
2020,8,14,1,30,0,0,25.400000000000002,151.23,0.18,1.8,3.6,62,88.85000000000001,27.400000000000002,1003,N/A
2020,8,14,2,30,0,0,25.3,137.29,0.18,1.8,3.7,62,89.25,27.200000000000003,1002,N/A
2020,8,14,3,30,0,0,25.1,122.94,0.18,1.8,3.7,64,89.24,27,1003,N/A
2020,8,14,4,30,0,0,24.900000000000002,108.44,0.18,1.7000000000000002,3.6,67,89.42,26.8,1003,N/A
2020,8,14,5,30,0,0,24.900000000000002,93.89,0.18,1.7000000000000002,3.5,71,89.14,26.8,1004,N/A
2020,8,14,6,30,123,127,24.900000000000002,79.3,0.18,1.8,3.3000000000000003,74,86.18,27.400000000000002,1005,N/A
2020,8,14,7,30,319,364,24.5,64.92,0.18,1.9000000000000001,3.3000000000000003,78,78.9,28.5,1005,N/A
2020,8,14,8,30,473,594,23.900000000000002,50.71,0.18,2,3.3000000000000003,86,70.61,29.8,1006,N/A
2020,8,14,9,30,760,781,23.3,36.99,0.18,1.9000000000000001,3.4000000000000004,94,64.14,30.900000000000002,1005,N/A
2020,8,14,10,30,800,907,22.8,24.6,0.18,1.8,3.6,100,58.25,32,1005,N/A
2020,8,14,11,30,961,961,22.200000000000003,16.85,0.18,1.7000000000000002,3.6,104,54.06,32.7,1004,N/A
2020,8,14,12,30,927,938,21.700000000000003,20.12,0.18,1.5,3.7,105,51.02,33.2,1002,N/A
2020,8,14,13,30,843,843,21.5,31.1,0.18,1.4000000000000001,3.8000000000000003,104,49.660000000000004,33.4,1002,N/A
2020,8,14,14,30,678,683,21.400000000000002,44.4,0.18,1.3,3.8000000000000003,102,49.78,33.300000000000004,1001,N/A
2020,8,14,15,30,385,469,21.400000000000002,58.44,0.18,1.3,3.9000000000000004,102,50.79,32.9,1001,N/A
2020,8,14,16,30,196,230,21.8,72.78,0.18,1.4000000000000001,3.9000000000000004,103,55.050000000000004,32,1002,N/A
2020,8,14,17,30,20,24,22.700000000000003,87.10000000000001,0.18,1.7000000000000002,4,97,62.01,30.8,1002,N/A
2020,8,14,18,30,0,0,23,101.87,0.18,2,4.1000000000000005,87,67.28,29.700000000000003,1003,N/A
2020,8,14,19,30,0,0,23.6,116.41,0.18,2.1,4.2,82,72.01,29.200000000000003,1003,N/A
2020,8,14,20,30,0,0,24.3,130.87,0.18,2,4.3,72,78.63,28.400000000000002,1004,N/A
2020,8,14,21,30,0,0,24.8,145.09,0.18,1.8,4.3,66,83.52,27.900000000000002,1005,N/A
2020,8,14,22,30,0,0,25.200000000000003,158.52,0.18,1.7000000000000002,4.3,60,86.85000000000001,27.6,1005,N/A
2020,8,14,23,30,0,0,25.400000000000002,168.05,0.18,1.7000000000000002,4.4,55,88.98,27.400000000000002,1004,N/A
2020,8,15,0,30,0,0,25.5,163.76,0.18,1.6,4.5,52,90.43,27.200000000000003,1003,N/A
2020,8,15,1,30,0,0,25.5,151.3,0.18,1.6,4.6000000000000005,51,90.97,27.1,1003,N/A
2020,8,15,2,30,0,0,25.400000000000002,137.31,0.18,1.6,4.6000000000000005,53,91.66,26.900000000000002,1003,N/A
2020,8,15,3,30,0,0,25.3,122.93,0.18,1.6,4.7,56,91.67,26.8,1003,N/A
2020,8,15,4,30,0,0,25.200000000000003,108.4,0.18,1.6,4.7,60,91.63,26.700000000000003,1003,N/A
2020,8,15,5,30,0,0,25.1,93.84,0.18,1.5,4.800000000000001,62,91.22,26.700000000000003,1004,N/A
2020,8,15,6,30,124,124,25.1,79.22,0.18,1.5,4.800000000000001,62,89.60000000000001,27,1005,N/A
2020,8,15,7,30,355,355,25.1,64.82000000000001,0.18,1.6,4.9,60,86.07000000000001,27.6,1005,N/A
2020,8,15,8,30,524,579,24.5,50.59,0.18,1.7000000000000002,4.9,60,78.75,28.6,1006,N/A
2020,8,15,9,30,765,765,23.900000000000002,36.82,0.18,1.6,4.9,64,71.09,29.700000000000003,1006,N/A
2020,8,15,10,30,890,890,23.400000000000002,24.36,0.18,1.5,4.9,71,64.8,30.8,1005,N/A
2020,8,15,11,30,941,941,23,16.54,0.18,1.3,4.800000000000001,80,60.06,31.700000000000003,1004,N/A
2020,8,15,12,30,889,921,22.6,19.89,0.18,1.2000000000000002,4.800000000000001,90,56.11,32.5,1003,N/A
2020,8,15,13,30,822,822,22.400000000000002,30.990000000000002,0.18,1.2000000000000002,4.7,98,53.980000000000004,32.9,1002,N/A
2020,8,15,14,30,652,652,22.3,44.35,0.18,1.2000000000000002,4.7,103,53.4,33,1001,N/A
2020,8,15,15,30,444,444,22.6,58.43,0.18,1.3,4.7,104,55.49,32.7,1001,N/A
2020,8,15,16,30,213,213,22.900000000000002,72.79,0.18,1.4000000000000001,4.7,106,58.65,32,1001,N/A
2020,8,15,17,30,20,20,23.400000000000002,87.13,0.18,1.5,4.7,105,64.05,31,1002,N/A
2020,8,15,18,30,0,0,23.700000000000003,101.92,0.18,1.7000000000000002,4.800000000000001,97,69.14,30,1003,N/A
2020,8,15,19,30,0,0,24.200000000000003,116.48,0.18,1.8,4.800000000000001,92,72.54,29.700000000000003,1003,N/A
2020,8,15,20,30,0,0,24.700000000000003,130.97,0.17,1.7000000000000002,4.9,77,78.79,28.8,1004,N/A
2020,8,15,21,30,0,0,25.1,145.22,0.17,1.6,5,69,82.79,28.3,1004,N/A
2020,8,15,22,30,0,0,25.3,158.72,0.17,1.6,5,63,85.42,28,1004,N/A
2020,8,15,23,30,0,0,25.5,168.36,0.17,1.6,5,59,87.31,27.8,1004,N/A
2020,8,16,0,30,0,0,25.6,163.94,0.17,1.6,5,56,88.25,27.700000000000003,1004,N/A
2020,8,16,1,30,0,0,25.6,151.36,0.17,1.6,4.9,56,89.74,27.400000000000002,1003,N/A
2020,8,16,2,30,0,0,25.5,137.33,0.17,1.6,4.800000000000001,57,89.91,27.3,1003,N/A
2020,8,16,3,30,0,0,25.400000000000002,122.91,0.17,1.6,4.6000000000000005,60,90.54,27.1,1004,N/A
2020,8,16,4,30,0,0,25.3,108.36,0.17,1.7000000000000002,4.5,65,91.16,26.900000000000002,1004,N/A
2020,8,16,5,30,0,0,25.3,93.78,0.17,1.6,4.3,69,90.99,26.900000000000002,1005,N/A
2020,8,16,6,30,123,123,25.3,79.14,0.17,1.6,4.2,71,87.83,27.5,1005,N/A
2020,8,16,7,30,357,357,24.900000000000002,64.72,0.17,1.6,4.2,71,79.84,28.700000000000003,1006,N/A
2020,8,16,8,30,499,585,24.200000000000003,50.46,0.17,1.6,4.1000000000000005,75,70.91,30.1,1006,N/A
2020,8,16,9,30,680,772,23.8,36.65,0.17,1.5,4.1000000000000005,84,64.22,31.400000000000002,1006,N/A
2020,8,16,10,30,678,893,23.5,24.12,0.17,1.4000000000000001,4.1000000000000005,95,59.06,32.5,1005,N/A
2020,8,16,11,30,861,934,23.200000000000003,16.22,0.17,1.3,4.2,105,55.54,33.300000000000004,1004,N/A
2020,8,16,12,30,910,910,23,19.67,0.17,1.2000000000000002,4.3,114,53.49,33.800000000000004,1003,N/A
2020,8,16,13,30,814,814,23,30.88,0.17,1.2000000000000002,4.4,120,52.65,34,1002,N/A
2020,8,16,14,30,653,653,23,44.300000000000004,0.17,1.2000000000000002,4.4,121,53.04,33.9,1001,N/A
2020,8,16,15,30,442,442,23.200000000000003,58.410000000000004,0.17,1.2000000000000002,4.4,117,54.980000000000004,33.5,1001,N/A
2020,8,16,16,30,212,212,23.5,72.8,0.17,1.3,4.4,111,58.32,32.800000000000004,1001,N/A
2020,8,16,17,30,20,20,23.900000000000002,87.16,0.17,1.4000000000000001,4.4,102,63.230000000000004,31.8,1001,N/A
2020,8,16,18,30,0,0,24.200000000000003,101.97,0.17,1.7000000000000002,4.4,89,67.7,30.900000000000002,1002,N/A
2020,8,16,19,30,0,0,24.5,116.56,0.17,1.8,4.4,82,70.47,30.5,1002,N/A
2020,8,16,20,30,0,0,25,131.07,0.17,1.8,4.4,69,76.94,29.5,1004,N/A
2020,8,16,21,30,0,0,25.3,145.36,0.17,1.8,4.5,63,80.47,29,1004,N/A
2020,8,16,22,30,0,0,25.5,158.92000000000002,0.17,1.7000000000000002,4.5,59,82.98,28.700000000000003,1004,N/A
2020,8,16,23,30,0,0,25.6,168.68,0.17,1.6,4.6000000000000005,57,84.85000000000001,28.400000000000002,1004,N/A
2020,8,17,0,30,0,0,25.6,164.12,0.17,1.5,4.5,58,86.76,28,1003,N/A
2020,8,17,1,30,0,0,25.6,151.43,0.17,1.5,4.4,60,87.65,27.8,1003,N/A
2020,8,17,2,30,0,0,25.5,137.34,0.17,1.5,4.3,61,89.07000000000001,27.5,1002,N/A
2020,8,17,3,30,0,0,25.5,122.89,0.17,1.5,4.2,62,90.14,27.3,1003,N/A
2020,8,17,4,30,0,0,25.5,108.32000000000001,0.17,1.5,4.2,62,91.03,27.1,1004,N/A
2020,8,17,5,30,0,0,25.5,93.72,0.17,1.5,4.1000000000000005,63,90.22,27.200000000000003,1004,N/A
2020,8,17,6,30,127,127,25.400000000000002,79.06,0.17,1.6,4,61,85.3,28.1,1005,N/A
2020,8,17,7,30,362,362,24.700000000000003,64.61,0.17,1.6,3.9000000000000004,63,75.8,29.400000000000002,1006,N/A
2020,8,17,8,30,591,591,24,50.32,0.17,1.6,3.9000000000000004,72,67.72,30.700000000000003,1006,N/A
2020,8,17,9,30,779,779,23.6,36.47,0.17,1.5,3.8000000000000003,84,61.660000000000004,31.900000000000002,1006,N/A
2020,8,17,10,30,877,904,23.200000000000003,23.88,0.17,1.3,3.8000000000000003,97,56.93,32.9,1005,N/A
2020,8,17,11,30,926,952,22.900000000000002,15.89,0.17,1.3,3.8000000000000003,109,53.35,33.7,1004,N/A
2020,8,17,12,30,899,928,22.6,19.45,0.17,1.2000000000000002,3.9000000000000004,120,51.18,34.1,1003,N/A
2020,8,17,13,30,828,828,22.400000000000002,30.77,0.17,1.2000000000000002,4,127,49.9,34.300000000000004,1002,N/A
2020,8,17,14,30,662,662,22.3,44.25,0.17,1.2000000000000002,4.1000000000000005,130,49.93,34.2,1001,N/A
2020,8,17,15,30,450,450,22.5,58.4,0.17,1.2000000000000002,4.2,130,51.480000000000004,33.9,1001,N/A
2020,8,17,16,30,215,215,22.8,72.81,0.17,1.2000000000000002,4.3,128,54.78,33.1,1001,N/A
2020,8,17,17,30,20,20,23.5,87.19,0.17,1.3,4.4,121,60.7,32,1002,N/A
2020,8,17,18,30,0,0,23.900000000000002,102.03,0.17,1.5,4.4,100,65.05,31.200000000000003,1002,N/A
2020,8,17,19,30,0,0,23.900000000000002,116.63,0.17,1.7000000000000002,4.4,86,66.85,30.8,1003,N/A
2020,8,17,20,30,0,0,24.3,131.17000000000002,0.17,1.9000000000000001,4.4,64,72.16,29.900000000000002,1004,N/A
2020,8,17,21,30,0,0,24.8,145.5,0.17,1.9000000000000001,4.5,59,76.97,29.3,1004,N/A
2020,8,17,22,30,0,0,25.1,159.13,0.17,1.8,4.5,56,79.55,29,1004,N/A
2020,8,17,23,30,0,0,25.3,169.01,0.17,1.6,4.6000000000000005,54,82.3,28.6,1003,N/A
2020,8,18,0,30,0,0,25.400000000000002,164.29,0.17,1.5,4.7,53,84.88,28.200000000000003,1003,N/A
2020,8,18,1,30,0,0,25.400000000000002,151.48,0.17,1.6,4.800000000000001,52,86.05,28,1003,N/A
2020,8,18,2,30,0,0,25.400000000000002,137.35,0.17,1.6,4.800000000000001,53,86.82000000000001,27.8,1002,N/A
2020,8,18,3,30,0,0,25.400000000000002,122.87,0.17,1.6,4.800000000000001,56,87.58,27.6,1003,N/A
2020,8,18,4,30,0,0,25.3,108.28,0.17,1.6,4.800000000000001,60,88.17,27.400000000000002,1003,N/A
2020,8,18,5,30,0,0,25.200000000000003,93.66,0.17,1.6,4.800000000000001,63,87.78,27.400000000000002,1004,N/A
2020,8,18,6,30,128,128,25.1,78.98,0.17,1.6,4.800000000000001,62,84.16,28,1004,N/A
2020,8,18,7,30,359,359,24.5,64.51,0.17,1.7000000000000002,4.800000000000001,62,75.69,29.200000000000003,1005,N/A
2020,8,18,8,30,581,581,23.8,50.19,0.17,1.6,4.800000000000001,68,67.04,30.6,1005,N/A
2020,8,18,9,30,767,767,23.3,36.300000000000004,0.17,1.5,4.800000000000001,78,60.85,31.8,1005,N/A
2020,8,18,10,30,892,892,22.900000000000002,23.63,0.17,1.4000000000000001,4.7,88,55.92,32.9,1005,N/A
2020,8,18,11,30,948,948,22.8,15.56,0.17,1.2000000000000002,4.6000000000000005,97,53.27,33.6,1004,N/A
2020,8,18,12,30,929,929,22.8,19.23,0.17,1.1,4.5,102,52.07,34,1003,N/A
2020,8,18,13,30,834,834,22.700000000000003,30.67,0.17,1,4.4,104,51.33,34.2,1002,N/A
2020,8,18,14,30,672,672,22.700000000000003,44.21,0.17,0.9,4.4,100,51.39,34.1,1002,N/A
2020,8,18,15,30,459,459,22.8,58.39,0.17,1,4.4,94,52.74,33.800000000000004,1002,N/A
2020,8,18,16,30,222,222,23.400000000000002,72.83,0.17,1.1,4.4,89,57.1,33,1002,N/A
2020,8,18,17,30,22,22,23.8,87.23,0.17,1.3,4.3,85,61.84,32,1003,N/A
2020,8,18,18,30,0,0,24.200000000000003,102.08,0.17,1.6,4.3,79,66.76,31.1,1003,N/A
2020,8,18,19,30,0,0,24.400000000000002,116.71000000000001,0.17,1.8,4.3,75,69.29,30.700000000000003,1004,N/A
2020,8,18,20,30,0,0,24.8,131.27,0.17,1.9000000000000001,4.3,70,74.86,29.700000000000003,1005,N/A
2020,8,18,21,30,0,0,25.1,145.63,0.17,1.9000000000000001,4.3,66,78.73,29.200000000000003,1005,N/A
2020,8,18,22,30,0,0,25.400000000000002,159.33,0.17,1.7000000000000002,4.3,62,81.72,28.8,1005,N/A
2020,8,18,23,30,0,0,25.5,169.33,0.17,1.6,4.3,58,84.26,28.400000000000002,1005,N/A
2020,8,19,0,30,0,0,25.5,164.46,0.17,1.6,4.4,54,85.31,28.200000000000003,1004,N/A
2020,8,19,1,30,0,0,25.400000000000002,151.54,0.17,1.7000000000000002,4.5,53,86.45,27.900000000000002,1004,N/A
2020,8,19,2,30,0,0,25.3,137.35,0.17,1.7000000000000002,4.6000000000000005,55,86.78,27.700000000000003,1004,N/A
2020,8,19,3,30,0,0,25.1,122.84,0.17,1.7000000000000002,4.7,58,86.86,27.5,1004,N/A
2020,8,19,4,30,0,0,24.900000000000002,108.23,0.17,1.8,4.7,60,86.87,27.3,1004,N/A
2020,8,19,5,30,0,0,24.8,93.59,0.17,1.8,4.7,60,86.16,27.3,1005,N/A
2020,8,19,6,30,32,127,24.6,78.9,0.17,1.8,4.6000000000000005,57,82.23,27.900000000000002,1006,N/A
2020,8,19,7,30,121,361,23.900000000000002,64.4,0.17,1.9000000000000001,4.5,56,73.09,29.200000000000003,1006,N/A
2020,8,19,8,30,428,588,23.200000000000003,50.06,0.17,1.9000000000000001,4.4,61,64.97,30.5,1007,N/A
2020,8,19,9,30,774,774,22.700000000000003,36.12,0.17,1.7000000000000002,4.3,68,58.61,31.8,1006,N/A
2020,8,19,10,30,899,899,22.3,23.38,0.17,1.6,4.2,77,54,32.800000000000004,1005,N/A
2020,8,19,11,30,952,952,21.900000000000002,15.23,0.17,1.4000000000000001,4.1000000000000005,85,50.11,33.7,1004,N/A
2020,8,19,12,30,932,932,21.5,19.01,0.17,1.3,4,91,47.51,34.300000000000004,1003,N/A
2020,8,19,13,30,836,836,21.3,30.57,0.17,1.3,4,96,46.29,34.5,1003,N/A
2020,8,19,14,30,673,673,21.200000000000003,44.17,0.17,1.3,4,100,45.74,34.6,1002,N/A
2020,8,19,15,30,461,461,21.400000000000002,58.39,0.17,1.4000000000000001,4,100,47.45,34.2,1002,N/A
2020,8,19,16,30,221,223,21.5,72.85000000000001,0.17,1.5,4,99,50.18,33.300000000000004,1003,N/A
2020,8,19,17,30,20,22,22.3,87.26,0.17,1.8,4,94,56.410000000000004,32.1,1003,N/A
2020,8,19,18,30,0,0,22.8,102.14,0.17,2,4.1000000000000005,87,61.9,31,1004,N/A
2020,8,19,19,30,0,0,23.400000000000002,116.79,0.17,2.1,4.1000000000000005,82,65.98,30.5,1005,N/A
2020,8,19,20,30,0,0,24,131.37,0.17,2.1,4.1000000000000005,72,71.31,29.700000000000003,1006,N/A
2020,8,19,21,30,0,0,24.400000000000002,145.77,0.17,1.9000000000000001,4,68,75.57000000000001,29.200000000000003,1006,N/A
2020,8,19,22,30,0,0,24.8,159.54,0.17,1.7000000000000002,3.9000000000000004,65,79.02,28.8,1006,N/A
2020,8,19,23,30,0,0,25,169.67000000000002,0.17,1.7000000000000002,3.8000000000000003,64,82.01,28.400000000000002,1005,N/A
2020,8,20,0,30,0,0,25.200000000000003,164.63,0.17,1.6,3.7,64,84.39,28.1,1005,N/A
2020,8,20,1,30,0,0,25.3,151.59,0.17,1.6,3.7,66,86.52,27.8,1004,N/A
2020,8,20,2,30,0,0,25.400000000000002,137.35,0.17,1.7000000000000002,3.7,68,88.60000000000001,27.5,1004,N/A
2020,8,20,3,30,0,0,25.5,122.82000000000001,0.17,1.7000000000000002,3.7,70,89.98,27.3,1005,N/A
2020,8,20,4,30,0,0,25.5,108.18,0.17,1.7000000000000002,3.7,70,91.01,27.1,1005,N/A
2020,8,20,5,30,0,0,25.5,93.52,0.17,1.7000000000000002,3.7,70,90.48,27.200000000000003,1006,N/A
2020,8,20,6,30,133,133,25.400000000000002,78.81,0.17,1.8,3.6,68,85.86,28,1006,N/A
2020,8,20,7,30,373,373,24.8,64.29,0.17,1.9000000000000001,3.5,70,76.72,29.3,1007,N/A
2020,8,20,8,30,435,605,24.3,49.92,0.17,1.9000000000000001,3.5,76,68.16,30.8,1007,N/A
2020,8,20,9,30,766,794,23.700000000000003,35.94,0.17,1.7000000000000002,3.5,83,61.15,32.1,1007,N/A
2020,8,20,10,30,924,924,23,23.13,0.17,1.6,3.4000000000000004,89,55.01,33.300000000000004,1007,N/A
2020,8,20,11,30,978,978,22.5,14.9,0.17,1.4000000000000001,3.4000000000000004,94,50.58,34.2,1006,N/A
2020,8,20,12,30,953,953,22,18.79,0.17,1.2000000000000002,3.4000000000000004,96,47.5,34.800000000000004,1005,N/A
2020,8,20,13,30,852,852,21.6,30.47,0.17,1.1,3.4000000000000004,94,45.53,35.1,1004,N/A
2020,8,20,14,30,684,684,21.3,44.13,0.17,1.1,3.5,89,44.69,35.1,1003,N/A
2020,8,20,15,30,466,466,21.3,58.39,0.17,1.2000000000000002,3.5,85,45.86,34.7,1003,N/A
2020,8,20,16,30,225,225,21.3,72.87,0.17,1.3,3.6,80,47.910000000000004,33.9,1003,N/A
2020,8,20,17,30,22,22,22.200000000000003,87.3,0.17,1.6,3.6,75,54.06,32.7,1004,N/A
2020,8,20,18,30,0,0,22.8,102.2,0.17,1.9000000000000001,3.6,71,59.88,31.5,1004,N/A
2020,8,20,19,30,0,0,23.400000000000002,116.87,0.17,2,3.7,70,63.57,31.1,1005,N/A
2020,8,20,20,30,0,0,24,131.47,0.17,2,3.6,65,70.01,30.1,1006,N/A
2020,8,20,21,30,0,0,24.6,145.91,0.17,1.9000000000000001,3.6,63,74.67,29.6,1006,N/A
2020,8,20,22,30,0,0,25,159.74,0.17,1.7000000000000002,3.5,59,78.81,29.1,1006,N/A
2020,8,20,23,30,0,0,25.3,170,0.17,1.7000000000000002,3.4000000000000004,54,81.78,28.700000000000003,1006,N/A
2020,8,21,0,30,0,0,25.400000000000002,164.79,0.17,1.7000000000000002,3.4000000000000004,51,84.17,28.3,1005,N/A
2020,8,21,1,30,0,0,25.400000000000002,151.63,0.17,1.7000000000000002,3.3000000000000003,50,85.83,28,1005,N/A
2020,8,21,2,30,0,0,25.400000000000002,137.35,0.17,1.7000000000000002,3.3000000000000003,49,87.16,27.700000000000003,1005,N/A
2020,8,21,3,30,0,0,25.3,122.79,0.17,1.7000000000000002,3.3000000000000003,50,87.71000000000001,27.5,1005,N/A
2020,8,21,4,30,0,0,25.200000000000003,108.13,0.17,1.7000000000000002,3.3000000000000003,53,88.65,27.200000000000003,1005,N/A
2020,8,21,5,30,0,0,25.1,93.45,0.17,1.6,3.3000000000000003,59,87.63,27.3,1006,N/A
2020,8,21,6,30,134,134,24.900000000000002,78.72,0.17,1.7000000000000002,3.3000000000000003,62,82.54,28.200000000000003,1006,N/A
2020,8,21,7,30,373,373,24,64.18,0.17,1.8,3.3000000000000003,65,71.86,29.6,1007,N/A
2020,8,21,8,30,604,604,22.900000000000002,49.78,0.17,1.8,3.3000000000000003,70,61.95,31,1007,N/A
2020,8,21,9,30,793,793,22.1,35.76,0.17,1.7000000000000002,3.3000000000000003,77,54.660000000000004,32.4,1007,N/A
2020,8,21,10,30,921,921,21.5,22.88,0.17,1.6,3.2,84,49.59,33.5,1007,N/A
2020,8,21,11,30,977,977,21,14.56,0.17,1.4000000000000001,3.2,89,45.62,34.4,1005,N/A
2020,8,21,12,30,954,954,20.5,18.57,0.17,1.3,3.2,92,42.86,35,1004,N/A
2020,8,21,13,30,856,856,20.1,30.37,0.17,1.2000000000000002,3.1,93,41.19,35.300000000000004,1003,N/A
2020,8,21,14,30,688,688,19.900000000000002,44.09,0.17,1.1,3.1,91,40.68,35.300000000000004,1003,N/A
2020,8,21,15,30,471,471,20,58.38,0.17,1.2000000000000002,3.1,87,41.47,35,1003,N/A
2020,8,21,16,30,227,227,20,72.89,0.17,1.3,3.1,80,43.64,34.1,1003,N/A
2020,8,21,17,30,22,22,21.1,87.35000000000001,0.17,1.5,3.1,75,50.24,32.800000000000004,1004,N/A
2020,8,21,18,30,0,0,21.6,102.26,0.17,1.9000000000000001,3.1,72,55.61,31.6,1005,N/A
2020,8,21,19,30,0,0,22.3,116.95,0.17,2,3,72,59.39,31.1,1005,N/A
2020,8,21,20,30,0,0,23,131.58,0.17,1.9000000000000001,3,70,66.87,29.8,1006,N/A
2020,8,21,21,30,0,0,23.700000000000003,146.05,0.17,1.8,3,67,72.15,29.200000000000003,1007,N/A
2020,8,21,22,30,0,0,24.200000000000003,159.95000000000002,0.17,1.8,3.1,63,77,28.6,1007,N/A
2020,8,21,23,30,0,0,24.400000000000002,170.34,0.17,1.7000000000000002,3.2,56,79.89,28.200000000000003,1006,N/A
