month,day,hour,GHI,solar_zenith_angle,clearsky_GHI,temperature,relative_humidity
1,23,13,777,17.13,1011,26.5,87.07000000000001
1,23,13,548,19.49,995,26.6,86.57000000000001
1,23,14,334,23.95,960,26.8,85.63
1,23,14,393,29.58,907,26.8,85.63
1,23,15,362,35.82,837,26.8,86.36
1,23,15,328,42.41,751,26.700000000000003,86.78
1,23,16,403,49.19,652,26.6,88.60000000000001
1,23,16,456,56.1,541,26.5,89.12
1,23,17,337,63.08,422,26.3,91.78
1,23,17,234,70.10000000000001,298,26.200000000000003,92.32
1,23,18,132,77.14,176,26.0,93.89
1,23,18,47,84.14,66,25.9,94.54
1,24,6,0,101.2,0,25.1,97.8
1,24,6,0,94.15,0,25.1,97.89
1,24,7,3,86.86,31,25.1,97.97
1,24,7,11,79.92,128,25.3,96.91
1,24,8,22,72.87,248,25.4,97.08
1,24,8,139,65.83,372,25.5,96.51
1,24,9,166,58.82,495,25.5,95.61
1,24,9,117,51.870000000000005,610,25.8,93.93
1,24,10,445,45.02,715,26.0,91.34
1,24,10,357,38.33,807,26.5,88.69
1,24,11,396,31.9,884,26.9,84.27
1,24,11,333,25.95,945,27.3,82.32000000000001
1,24,12,692,20.89,987,27.6,78.96000000000001
1,24,12,1010,17.52,1010,27.8,78.05
1,24,13,808,16.88,1014,28.1,75.49
1,24,13,749,19.26,998,28.1,75.49
1,24,14,734,23.75,964,28.200000000000003,74.51
1,24,14,639,29.41,910,28.1,74.94
1,24,15,644,35.67,840,28.0,75.68
1,24,15,669,42.28,754,27.9,76.13
1,24,16,446,49.08,654,27.700000000000003,78.32000000000001
1,24,16,543,56.0,543,27.5,79.23
1,24,17,424,62.99,424,27.3,82.76
1,24,17,300,70.02,300,27.0,84.23
1,24,18,177,77.07000000000001,177,26.8,87.14
1,24,18,66,84.09,66,26.5,88.69
1,25,6,0,101.28,0,25.0,97.79
1,25,6,0,94.23,0,25.1,97.31
1,25,7,9,86.92,30,25.200000000000003,97.58
1,25,7,38,79.97,127,25.4,96.53
1,25,8,173,72.92,245,25.5,97.22
1,25,8,218,65.86,369,25.700000000000003,96.08
1,25,9,195,58.84,490,25.8,95.39
1,25,9,284,51.870000000000005,605,25.9,94.83
1,25,10,547,45.0,709,26.0,93.06
1,25,10,480,38.29,801,26.200000000000003,91.98
1,25,11,255,31.83,878,26.4,89.24
1,25,11,403,25.84,939,26.5,88.63
1,25,12,565,20.73,982,26.6,86.69
1,25,12,372,17.3,1006,26.6,86.69
1,25,13,411,16.63,1012,26.700000000000003,85.22
1,25,13,547,19.02,997,26.8,84.73
1,25,14,694,23.54,964,26.9,83.25
1,25,14,727,29.23,911,27.0,82.76
1,25,15,680,35.52,842,27.1,81.47
1,25,15,439,42.15,756,27.1,81.47
1,25,16,467,48.97,657,27.1,81.52
1,25,16,444,55.9,546,26.9,82.48
1,25,17,318,62.9,426,26.8,84.68
1,25,17,175,69.95,303,26.6,85.68
1,25,18,62,77.01,179,26.4,87.98
1,25,18,21,84.04,68,26.3,88.49
1,26,6,0,101.37,0,25.1,95.88
1,26,6,0,94.3,0,25.3,94.75
1,26,7,5,86.98,29,25.5,95.68
1,26,7,19,80.02,126,25.8,94.0
1,26,8,39,72.95,245,26.0,95.31
1,26,8,165,65.89,369,26.3,93.64
1,26,9,232,58.85,491,26.5,92.43
1,26,9,218,51.870000000000005,605,26.700000000000003,91.36
1,26,10,408,44.98,709,26.9,89.01
1,26,10,361,38.25,802,27.0,88.4
1,26,11,503,31.76,878,27.1,86.92
1,26,11,560,25.73,938,27.1,86.92
1,26,12,691,20.57,969,27.1,86.46000000000001
1,26,12,425,17.080000000000002,992,27.0,86.88
1,26,13,878,16.38,999,26.9,87.11
1,26,13,635,18.78,984,26.700000000000003,88.13
1,26,14,556,23.34,952,26.5,88.84
1,26,14,570,29.06,899,26.3,89.89
1,26,15,629,35.38,815,26.1,90.97
1,26,15,292,42.02,730,25.9,92.05
1,26,16,312,48.86,637,25.700000000000003,93.14
1,26,16,458,55.8,527,25.6,93.69
1,26,17,413,62.82,413,25.4,95.24
1,26,17,152,69.88,290,25.3,95.81
1,26,18,81,76.95,171,25.200000000000003,95.99
1,26,18,63,83.99,63,25.1,96.56
1,27,6,0,101.44,0,24.5,98.64
1,27,6,0,94.36,0,24.6,98.06
1,27,7,6,87.03,29,24.6,98.53
1,27,7,14,80.06,126,24.8,97.36
1,27,8,26,72.99,246,25.0,96.65
1,27,8,36,65.91,371,25.200000000000003,95.51
1,27,9,134,58.86,493,25.3,93.62
1,27,9,159,51.870000000000005,608,25.9,90.35
1,27,10,171,44.96,713,26.4,84.60000000000001
1,27,10,160,38.2,806,26.9,82.16
1,27,11,194,31.69,882,27.4,77.17
1,27,11,395,25.62,943,27.700000000000003,75.84
1,27,12,364,20.41,985,27.9,73.97
1,27,12,315,16.86,1009,28.1,73.04
1,27,13,329,16.12,1012,28.3,71.88
1,27,13,547,18.53,997,28.3,71.81
1,27,14,511,23.13,963,28.4,71.69
1,27,14,656,28.88,910,28.4,71.62
1,27,15,489,35.230000000000004,840,28.3,72.72
1,27,15,404,41.9,754,28.200000000000003,73.14
1,27,16,464,48.75,654,28.1,74.44
1,27,16,453,55.71,543,27.9,75.31
1,27,17,282,62.74,424,27.700000000000003,77.85000000000001
1,27,17,300,69.81,300,27.4,79.3
1,27,18,177,76.9,177,27.0,83.27
1,27,18,66,83.95,66,26.700000000000003,84.75
1,28,6,0,101.52,0,25.0,95.75
1,28,6,0,94.43,0,25.1,95.18
1,28,7,4,87.08,28,25.3,93.84
1,28,7,13,80.11,124,25.700000000000003,91.64
1,28,8,27,73.02,244,26.0,89.11
1,28,8,110,65.93,369,26.4,87.03
1,28,9,205,58.870000000000005,492,26.8,84.29
1,28,9,306,51.86,608,27.200000000000003,82.34
1,28,10,519,44.94,714,27.5,80.59
1,28,10,521,38.16,807,27.8,79.19
1,28,11,633,31.61,886,28.1,77.51
1,28,11,540,25.51,947,28.4,76.17
1,28,12,575,20.24,989,28.700000000000003,74.72
1,28,12,642,16.63,1013,28.9,73.79
1,28,13,752,15.85,1019,29.1,73.15
1,28,13,748,18.28,1003,29.200000000000003,72.73
1,28,14,745,22.92,969,29.3,72.66
1,28,14,916,28.71,916,29.200000000000003,73.0
1,28,15,836,35.09,836,29.200000000000003,73.73
1,28,15,751,41.77,751,29.1,74.16
1,28,16,653,48.64,653,28.9,75.88
1,28,16,541,55.620000000000005,541,28.700000000000003,76.76
1,28,17,347,62.67,422,28.5,79.14
1,28,17,150,69.75,298,28.200000000000003,80.52
1,28,18,81,76.84,175,27.9,84.57000000000001
1,28,18,28,83.9,65,27.6,86.06
1,29,6,0,101.59,0,25.8,96.29
1,29,6,0,94.49,0,25.9,95.73
1,29,7,26,87.13,26,25.9,94.71
1,29,7,119,80.15,119,26.1,93.69
1,29,8,240,73.05,240,26.200000000000003,92.02
1,29,8,365,65.95,365,26.5,90.42
1,29,9,489,58.88,489,26.8,87.25
1,29,9,605,51.85,605,27.1,85.82000000000001
1,29,10,710,44.91,710,27.4,83.61
1,29,10,804,38.1,804,27.700000000000003,82.09
1,29,11,882,31.53,882,28.0,80.58
1,29,11,751,25.39,943,28.200000000000003,79.65
1,29,12,987,20.06,987,28.4,79.10000000000001
1,29,12,1011,16.39,1011,28.5,78.57000000000001
1,29,13,604,15.58,1016,28.6,78.72
1,29,13,550,18.04,1001,28.700000000000003,78.19
1,29,14,967,22.71,967,28.700000000000003,78.77
1,29,14,914,28.54,914,28.700000000000003,78.77
1,29,15,840,34.94,840,28.6,79.66
1,29,15,650,41.65,754,28.5,80.12
1,29,16,524,48.54,656,28.4,81.27
1,29,16,415,55.53,544,28.200000000000003,82.21000000000001
1,29,17,341,62.59,425,28.0,85.25
1,29,17,212,69.69,300,27.8,86.25
1,29,18,123,76.79,178,27.5,89.62
1,29,18,48,83.87,67,27.3,90.67
1,30,6,0,101.66,0,25.8,98.03
1,30,6,0,94.55,0,25.8,98.03
1,30,7,3,87.18,26,25.9,97.89
1,30,7,6,80.18,120,25.9,97.89
1,30,8,10,73.08,239,26.0,97.87
1,30,8,37,65.97,363,26.1,97.29
1,30,9,118,58.88,486,26.200000000000003,97.4
1,30,9,314,51.84,603,26.4,96.26
1,30,10,310,44.88,710,26.5,95.23
1,30,10,316,38.05,803,26.700000000000003,94.12
1,30,11,456,31.45,882,26.9,90.3
1,30,11,619,25.26,944,27.200000000000003,88.73
1,30,12,502,19.88,986,27.5,84.71000000000001
1,30,12,407,16.15,1011,27.700000000000003,83.73
1,30,13,579,15.31,1014,27.9,81.79
1,30,13,772,17.78,1000,27.9,81.79
1,30,14,702,22.5,965,28.0,80.79
1,30,14,587,28.37,912,27.9,81.26
1,30,15,630,34.800000000000004,841,27.9,81.03
1,30,15,585,41.54,756,27.8,81.5
1,30,16,656,48.44,656,27.700000000000003,82.27
1,30,16,545,55.45,545,27.6,82.75
1,30,17,341,62.52,425,27.4,84.72
1,30,17,138,69.63,301,27.1,86.31
1,30,18,61,76.75,177,26.9,89.02
1,30,18,25,83.83,66,26.6,90.59
1,31,6,0,101.73,0,25.6,97.86
1,31,6,0,94.61,0,25.700000000000003,97.28
1,31,7,7,87.22,25,25.8,96.48
1,31,7,33,80.22,117,26.0,95.35
1,31,8,71,73.10000000000001,235,26.200000000000003,94.02
1,31,8,93,65.98,359,26.3,93.47
1,31,9,352,58.88,481,26.5,90.57
1,31,9,286,51.82,596,26.700000000000003,89.60000000000001
1,31,10,150,44.84,702,26.9,86.84
1,31,10,389,37.99,796,27.0,86.34
1,31,11,710,31.36,874,27.200000000000003,82.66
1,31,11,551,25.14,936,27.3,82.18
1,31,12,585,19.7,981,27.3,80.02
1,31,12,407,15.9,1005,27.4,79.48
1,31,13,659,15.03,1011,27.4,78.43
1,31,13,815,17.53,997,27.4,78.35000000000001
1,31,14,764,22.3,964,27.4,77.69
1,31,14,377,28.2,910,27.3,78.14
1,31,15,291,34.660000000000004,842,27.200000000000003,78.3
1,31,15,448,41.42,756,27.1,78.76
1,31,16,509,48.35,657,26.9,80.24
1,31,16,420,55.370000000000005,546,26.8,80.71000000000001
1,31,17,427,62.45,427,26.700000000000003,83.11
1,31,17,246,69.57000000000001,302,26.5,84.09
1,31,18,152,76.7,179,26.3,87.03
1,31,18,53,83.8,68,26.200000000000003,87.55
2,1,6,0,101.8,0,25.700000000000003,94.96
2,1,6,0,94.66,0,25.8,94.5
2,1,7,18,87.27,26,25.9,93.86
2,1,7,83,80.25,121,26.200000000000003,92.31
2,1,8,145,73.12,241,26.4,89.62
2,1,8,366,65.99,366,26.700000000000003,88.05
2,1,9,489,58.870000000000005,489,26.9,85.10000000000001
2,1,9,496,51.8,606,27.1,84.11
2,1,10,712,44.81,712,27.4,81.37
2,1,10,609,37.93,805,27.6,80.42
2,1,11,602,31.28,883,27.8,78.66
2,1,11,505,25.01,945,27.9,78.13
2,1,12,498,19.52,988,28.1,76.88
2,1,12,1012,15.65,1012,28.200000000000003,76.44
2,1,13,844,14.74,1017,28.3,76.04
2,1,13,1002,17.27,1002,28.4,75.60000000000001
2,1,14,723,22.09,968,28.4,75.85000000000001
2,1,14,692,28.03,915,28.4,75.85000000000001
2,1,15,287,34.53,845,28.4,76.38
2,1,15,338,41.31,759,28.3,76.75
2,1,16,301,48.25,659,28.1,78.68
2,1,16,314,55.29,547,28.0,79.14
2,1,17,107,62.39,428,27.8,82.41
2,1,17,103,69.52,303,27.6,83.46000000000001
2,1,18,86,76.66,180,27.4,85.82000000000001
2,1,18,68,83.77,68,27.1,87.34
2,2,6,0,101.86,0,25.5,96.61
2,2,6,0,94.71,0,25.6,96.04
2,2,7,14,87.3,25,25.700000000000003,95.63
2,2,7,40,80.28,120,25.9,94.51
2,2,8,87,73.14,238,26.1,93.5
2,2,8,183,65.99,364,26.3,92.5
2,2,9,137,58.870000000000005,487,26.4,91.16
2,2,9,249,51.78,603,26.6,90.1
2,2,10,477,44.77,710,26.8,88.21000000000001
2,2,10,511,37.87,804,27.1,86.68
2,2,11,488,31.18,884,27.5,83.38
2,2,11,723,24.88,946,27.700000000000003,82.42
2,2,12,703,19.33,989,28.0,79.84
2,2,12,708,15.39,1014,28.1,79.38
2,2,13,731,14.45,1020,28.200000000000003,78.12
2,2,13,759,17.02,1005,28.3,77.67
2,2,14,820,21.88,971,28.3,77.39
2,2,14,769,27.87,918,28.3,77.39
2,2,15,693,34.39,844,28.3,77.71000000000001
2,2,15,631,41.2,758,28.1,78.62
2,2,16,499,48.16,659,28.0,79.8
2,2,16,316,55.22,547,27.8,80.73
2,2,17,321,62.33,428,27.6,83.62
2,2,17,278,69.47,303,27.4,84.68
2,2,18,112,76.62,180,27.200000000000003,87.79
2,2,18,64,83.74,68,26.9,89.34
2,3,6,0,101.92,0,25.0,97.46
2,3,6,0,94.76,0,25.1,96.98
2,3,7,8,87.34,25,25.200000000000003,96.29
2,3,7,52,80.31,120,25.4,95.25
2,3,8,109,73.16,241,25.6,93.24
2,3,8,199,66.0,367,25.8,92.23
2,3,9,397,58.86,491,26.1,88.88
2,3,9,267,51.76,608,26.4,87.32000000000001
2,3,10,237,44.72,716,26.8,84.26
2,3,10,315,37.81,809,27.1,82.8
2,3,11,437,31.09,889,27.5,79.12
2,3,11,450,24.74,951,27.700000000000003,78.2
2,3,12,624,19.14,994,27.8,76.57000000000001
2,3,12,475,15.13,1019,27.9,76.05
2,3,13,693,14.16,1025,28.0,75.26
2,3,13,427,16.76,1010,28.0,75.18
2,3,14,523,21.68,976,28.1,75.0
2,3,14,453,27.71,923,28.0,75.36
2,3,15,289,34.26,853,27.9,76.86
2,3,15,567,41.09,767,27.700000000000003,77.76
2,3,16,667,48.07,667,27.6,79.68
2,3,16,555,55.15,555,27.4,80.61
2,3,17,341,62.27,435,27.200000000000003,83.68
2,3,17,222,69.43,310,26.9,85.17
2,3,18,127,76.59,185,26.6,88.5
2,3,18,46,83.72,72,26.4,89.54
2,4,6,0,101.98,0,25.3,97.56
2,4,6,0,94.81,0,25.4,96.99
2,4,7,5,87.37,26,25.5,97.02
2,4,7,22,80.33,122,25.700000000000003,95.88
2,4,8,47,73.17,243,25.9,95.16
2,4,8,152,66.0,369,26.200000000000003,93.49
2,4,9,100,58.84,493,26.4,91.13
2,4,9,244,51.73,610,26.9,88.5
2,4,10,327,44.68,717,27.3,84.27
2,4,10,811,37.74,811,27.6,82.81
2,4,11,601,30.99,890,28.0,79.56
2,4,11,953,24.6,953,28.200000000000003,78.56
2,4,12,992,18.94,992,28.4,76.89
2,4,12,1017,14.87,1017,28.6,76.01
2,4,13,1024,13.86,1024,28.700000000000003,75.15
2,4,13,1010,16.5,1010,28.8,74.72
2,4,14,976,21.48,976,28.9,74.29
2,4,14,923,27.55,923,28.9,74.29
2,4,15,841,34.14,841,28.9,74.61
2,4,15,755,40.99,755,28.8,74.96000000000001
2,4,16,657,47.99,657,28.700000000000003,76.07000000000001
2,4,16,546,55.08,546,28.5,76.96000000000001
2,4,17,427,62.22,427,28.3,79.5
2,4,17,302,69.38,302,28.0,80.89
2,4,18,178,76.56,178,27.8,84.58
2,4,18,67,83.7,67,27.5,86.15
2,5,6,0,102.03,0,26.0,95.79
2,5,6,0,94.85,0,26.0,95.79
2,5,7,24,87.4,24,26.0,95.33
2,5,7,118,80.35000000000001,118,26.200000000000003,94.21
2,5,8,145,73.18,239,26.3,91.89
2,5,8,364,65.99,364,26.700000000000003,89.75
2,5,9,239,58.83,489,27.0,86.29
2,5,9,420,51.7,606,27.3,84.79
2,5,10,715,44.63,715,27.700000000000003,81.8
2,5,10,527,37.67,809,27.9,80.85000000000001
2,5,11,356,30.89,889,28.200000000000003,78.81
2,5,11,671,24.46,951,28.4,77.9
2,5,12,689,18.74,995,28.5,76.93
2,5,12,742,14.6,1020,28.6,76.48
2,5,13,1025,13.56,1025,28.700000000000003,75.65
2,5,13,1010,16.240000000000002,1010,28.700000000000003,75.65
2,5,14,976,21.27,976,28.700000000000003,75.63
2,5,14,923,27.39,923,28.700000000000003,75.56
2,5,15,843,34.01,843,28.6,76.33
2,5,15,757,40.89,757,28.4,77.14
2,5,16,658,47.91,658,28.3,78.53
2,5,16,546,55.01,546,28.1,79.44
2,5,17,390,62.17,427,27.9,82.57000000000001
2,5,17,206,69.35000000000001,302,27.700000000000003,83.62
2,5,18,114,76.53,179,27.5,85.87
2,5,18,62,83.68,68,27.3,86.88
2,6,6,0,102.08,0,25.9,96.47
2,6,6,0,94.89,0,26.1,95.34
2,6,7,7,87.43,25,26.200000000000003,95.07
2,6,7,37,80.37,122,26.5,93.51
2,6,8,81,73.18,244,26.8,91.18
2,6,8,188,65.99,370,27.0,90.12
2,6,9,232,58.81,494,27.3,88.15
2,6,9,345,51.66,611,27.5,87.13
2,6,10,433,44.58,719,27.700000000000003,86.32000000000001
2,6,10,369,37.6,813,27.9,85.32000000000001
2,6,11,603,30.79,892,28.1,83.58
2,6,11,559,24.32,954,28.3,82.53
2,6,12,737,18.54,999,28.5,80.66
2,6,12,733,14.32,1024,28.5,80.66
2,6,13,762,13.25,1029,28.6,79.71000000000001
2,6,13,1015,15.98,1015,28.6,79.71000000000001
2,6,14,981,21.07,981,28.6,79.56
2,6,14,929,27.24,929,28.6,79.56
2,6,15,853,33.89,853,28.5,80.14
2,6,15,767,40.79,767,28.3,81.08
2,6,16,668,47.83,668,28.200000000000003,82.06
2,6,16,555,54.95,555,28.0,83.02
2,6,17,435,62.120000000000005,435,27.8,85.46000000000001
2,6,17,309,69.31,309,27.6,86.46000000000001
2,6,18,184,76.51,184,27.3,89.3
2,6,18,71,83.67,71,27.1,90.35
2,7,6,0,102.13,0,25.9,98.51
2,7,6,0,94.92,0,26.0,97.93
2,7,7,4,87.45,25,26.0,98.5
2,7,7,11,80.38,121,26.200000000000003,97.44
2,7,8,20,73.19,243,26.3,97.65
2,7,8,41,65.98,369,26.3,97.65
2,7,9,46,58.79,494,26.4,96.33
2,7,9,33,51.63,611,26.6,95.2
2,7,10,45,44.53,719,26.8,93.27
2,7,10,57,37.52,813,27.200000000000003,91.11
2,7,11,138,30.69,892,27.5,88.01
2,7,11,172,24.18,954,27.700000000000003,86.91
2,7,12,186,18.34,998,28.0,84.5
2,7,12,244,14.05,1023,28.1,83.93
2,7,13,261,12.94,1029,28.200000000000003,83.05
2,7,13,519,15.72,1014,28.3,82.49
2,7,14,597,20.88,980,28.3,82.48
2,7,14,619,27.09,927,28.3,82.48
2,7,15,638,33.78,856,28.3,82.69
2,7,15,410,40.7,770,28.1,83.66
2,7,16,557,47.76,670,28.0,84.96000000000001
2,7,16,558,54.89,558,27.700000000000003,86.46000000000001
2,7,17,437,62.07,437,27.5,88.85000000000001
2,7,17,311,69.28,311,27.3,89.9
2,7,18,134,76.49,186,27.0,92.38
2,7,18,72,83.66,72,26.8,93.47
2,8,6,0,102.17,0,25.9,98.22
2,8,6,0,94.96,0,26.0,97.74
2,8,7,4,87.47,25,26.200000000000003,97.36
2,8,7,10,80.39,122,26.3,96.88
2,8,8,20,73.19,243,26.5,97.51
2,8,8,26,65.97,370,26.6,96.94
2,8,9,189,58.76,494,26.700000000000003,96.41
2,8,9,311,51.59,611,26.700000000000003,96.41
2,8,10,390,44.47,718,26.700000000000003,94.79
2,8,10,463,37.44,813,26.9,93.69
2,8,11,691,30.58,892,27.0,91.34
2,8,11,724,24.03,954,27.200000000000003,90.19
2,8,12,527,18.13,998,27.5,86.71000000000001
2,8,12,504,13.76,1023,27.700000000000003,85.7
2,8,13,1029,12.63,1029,27.9,83.56
2,8,13,894,15.46,1015,27.9,83.56
2,8,14,710,20.68,981,27.9,83.47
2,8,14,929,26.94,929,27.9,83.47
2,8,15,859,33.660000000000004,859,27.8,84.19
2,8,15,772,40.61,772,27.700000000000003,84.68
2,8,16,672,47.69,672,27.5,86.19
2,8,16,560,54.84,560,27.3,87.2
2,8,17,439,62.03,439,27.1,88.97
2,8,17,313,69.25,313,26.9,90.02
2,8,18,141,76.47,188,26.6,92.48
2,8,18,54,83.66,73,26.4,93.66
2,9,6,0,102.22,0,25.6,95.73
2,9,6,0,94.99,0,25.700000000000003,95.26
2,9,7,7,87.49,24,25.8,96.8
2,9,7,34,80.4,120,25.9,96.23
2,9,8,76,73.19,240,26.0,98.06
2,9,8,225,65.96000000000001,367,26.1,97.49
2,9,9,266,58.74,492,26.200000000000003,97.47
2,9,9,471,51.55,610,26.200000000000003,97.57
2,9,10,543,44.41,719,26.3,96.42
2,9,10,562,37.36,813,26.3,96.42
2,9,11,606,30.47,892,26.4,94.74
2,9,11,514,23.88,955,26.5,94.19
2,9,12,668,17.92,999,26.6,92.18
2,9,12,690,13.48,1025,26.700000000000003,91.64
2,9,13,486,12.31,1030,26.700000000000003,90.46
2,9,13,780,15.2,1016,26.8,89.84
2,9,14,782,20.49,982,26.8,89.17
2,9,14,706,26.8,929,26.700000000000003,89.69
2,9,15,860,33.55,860,26.700000000000003,89.3
2,9,15,462,40.53,773,26.700000000000003,89.3
2,9,16,446,47.63,673,26.6,89.93
2,9,16,390,54.79,561,26.5,90.46
2,9,17,387,62.0,440,26.4,91.49
2,9,17,145,69.23,314,26.200000000000003,92.57
2,9,18,158,76.46000000000001,188,26.1,93.67
2,9,18,62,83.65,74,26.0,94.22
2,10,6,0,102.25,0,25.4,95.26
2,10,6,0,95.02,0,25.5,94.7
2,10,7,19,87.51,25,25.700000000000003,95.89
2,10,7,73,80.41,123,26.0,94.21
2,10,8,201,73.18,245,26.200000000000003,96.65
2,10,8,301,65.94,372,26.4,95.52
2,10,9,365,58.71,496,26.5,95.49
2,10,9,455,51.51,614,26.6,94.93
2,10,10,616,44.35,722,26.8,92.69
2,10,10,616,37.28,817,27.200000000000003,90.55
2,10,11,674,30.36,896,27.5,86.63
2,10,11,720,23.73,958,27.8,85.13
2,10,12,818,17.71,1003,28.1,81.59
2,10,12,852,13.19,1028,28.200000000000003,81.12
2,10,13,867,11.99,1034,28.3,79.75
2,10,13,860,14.94,1019,28.4,79.29
2,10,14,839,20.3,986,28.4,78.91
2,10,14,933,26.66,933,28.4,78.91
2,10,15,861,33.45,861,28.4,78.92
2,10,15,394,40.45,775,28.3,79.37
2,10,16,406,47.56,673,28.200000000000003,80.15
2,10,16,274,54.75,560,28.0,81.09
2,10,17,133,61.97,438,27.8,83.27
2,10,17,114,69.21000000000001,311,27.5,84.73
2,10,18,94,76.45,185,27.200000000000003,88.13
2,10,18,36,83.65,71,26.9,89.69
2,11,6,0,102.29,0,26.0,96.35
2,11,6,0,95.04,0,26.1,95.87
2,11,7,21,87.52,21,26.200000000000003,95.66
2,11,7,111,80.41,111,26.3,95.1
2,11,8,230,73.17,230,26.5,94.79
2,11,8,356,65.92,356,26.6,94.23
2,11,9,482,58.68,482,26.8,93.37
2,11,9,600,51.46,600,26.9,92.82
2,11,10,446,44.29,710,27.0,90.98
2,11,10,514,37.2,805,27.200000000000003,89.92
2,11,11,594,30.25,887,27.4,86.92
2,11,11,548,23.58,950,27.6,85.83
2,11,12,471,17.5,990,27.8,82.92
2,11,12,739,12.9,1015,27.9,82.44
2,11,13,1023,11.67,1023,28.1,80.71000000000001
2,11,13,1009,14.68,1009,28.3,79.78
2,11,14,975,20.12,975,28.4,79.24
2,11,14,922,26.53,922,28.4,79.24
2,11,15,822,33.35,822,28.4,79.84
2,11,15,737,40.37,737,28.3,80.23
2,11,16,640,47.51,640,28.200000000000003,82.02
2,11,16,528,54.7,528,28.0,82.98
2,11,17,410,61.940000000000005,410,27.9,85.84
2,11,17,286,69.19,286,27.700000000000003,86.93
2,11,18,166,76.44,166,27.4,89.86
2,11,18,60,83.66,60,27.200000000000003,90.91
2,12,6,0,102.32,0,26.1,97.14
2,12,6,0,95.06,0,26.1,97.24
2,12,7,12,87.53,21,26.1,96.67
2,12,7,74,80.41,112,26.200000000000003,96.2
2,12,8,159,73.16,231,26.4,94.3
2,12,8,218,65.9,357,26.6,93.29
2,12,9,483,58.64,483,26.8,90.98
2,12,9,600,51.41,600,27.1,89.39
2,12,10,528,44.23,709,27.3,87.12
2,12,10,442,37.12,804,27.6,85.61
2,12,11,577,30.14,885,27.9,83.08
2,12,11,729,23.43,948,28.200000000000003,81.56
2,12,12,738,17.29,993,28.4,79.93
2,12,12,847,12.6,1018,28.6,79.01
2,12,13,818,11.34,1025,28.700000000000003,78.27
2,12,13,1011,14.43,1011,28.8,77.82000000000001
2,12,14,978,19.94,978,28.9,77.35000000000001
2,12,14,925,26.4,925,28.8,77.8
2,12,15,708,33.25,855,28.8,78.35000000000001
2,12,15,662,40.3,768,28.6,79.26
2,12,16,247,47.45,667,28.5,81.02
2,12,16,320,54.67,554,28.3,82.05
2,12,17,374,61.91,433,28.1,85.8
2,12,17,190,69.18,306,27.8,87.3
2,12,18,74,76.44,181,27.6,88.76
2,12,18,29,83.67,68,27.4,89.8
2,13,6,0,102.35,0,26.1,98.63
2,13,6,0,95.08,0,26.1,98.63
2,13,7,8,87.54,23,26.1,98.46
2,13,7,42,80.41,117,26.200000000000003,97.98
2,13,8,94,73.15,238,26.3,98.07
2,13,8,283,65.87,365,26.4,97.6
2,13,9,393,58.61,491,26.5,97.39
2,13,9,369,51.36,610,26.6,96.82
2,13,10,135,44.16,718,26.6,95.04
2,13,10,395,37.03,814,26.9,93.38
2,13,11,459,30.03,893,27.1,90.18
2,13,11,314,23.27,956,27.4,88.61
2,13,12,723,17.080000000000002,1000,27.700000000000003,84.45
2,13,12,799,12.3,1026,27.9,83.4
2,13,13,767,11.01,1031,28.0,81.65
2,13,13,865,14.18,1016,28.1,81.18
2,13,14,724,19.77,982,28.1,80.85000000000001
2,13,14,620,26.27,929,28.1,80.85000000000001
2,13,15,628,33.160000000000004,853,28.1,81.0
2,13,15,522,40.23,766,28.0,81.47
2,13,16,68,47.4,664,27.9,82.3
2,13,16,319,54.63,551,27.700000000000003,83.27
2,13,17,74,61.89,428,27.4,85.57000000000001
2,13,17,36,69.17,302,27.200000000000003,86.66
2,13,18,14,76.44,176,26.9,89.61
2,13,18,7,83.68,66,26.700000000000003,90.66
2,14,6,0,102.38,0,25.700000000000003,97.72
2,14,6,0,95.09,0,25.8,97.15
2,14,7,6,87.54,23,26.0,97.35
2,14,7,33,80.4,116,26.200000000000003,96.31
2,14,8,75,73.13,239,26.4,96.25
2,14,8,80,65.85,366,26.700000000000003,94.66
2,14,9,173,58.57,492,26.9,92.6
2,14,9,426,51.31,611,27.3,90.46
2,14,10,428,44.09,719,27.6,86.94
2,14,10,592,36.94,814,27.8,85.84
2,14,11,601,29.91,894,28.1,82.88
2,14,11,634,23.12,957,28.3,81.93
2,14,12,488,16.86,1001,28.5,79.98
2,14,12,494,12.0,1026,28.5,79.9
2,14,13,696,10.68,1031,28.6,79.07000000000001
2,14,13,494,13.93,1016,28.6,79.07000000000001
2,14,14,749,19.6,981,28.6,79.21000000000001
2,14,14,782,26.15,928,28.5,79.67
2,14,15,721,33.08,857,28.4,80.94
2,14,15,567,40.17,769,28.200000000000003,81.89
2,14,16,579,47.36,667,28.1,83.81
2,14,16,403,54.6,554,27.9,84.87
2,14,17,327,61.870000000000005,432,27.700000000000003,88.25
2,14,17,276,69.16,306,27.5,89.28
2,14,18,168,76.45,180,27.3,91.2
2,14,18,37,83.69,67,27.1,92.36
2,15,6,0,102.4,0,25.6,97.12
2,15,6,0,95.1,0,25.6,97.21
2,15,7,2,87.54,19,25.6,97.19
2,15,7,7,80.39,107,25.8,96.05
2,15,8,15,73.11,223,25.9,95.09
2,15,8,80,65.82000000000001,348,26.1,93.98
2,15,9,132,58.53,471,26.3,91.28
2,15,9,84,51.26,589,26.700000000000003,89.16
2,15,10,178,44.02,697,27.1,85.53
2,15,10,392,36.85,792,27.4,84.04
