month,hour,ghi,solar_zenith_angle,clearsky_ghi,relative_humidity,temperature
4,13,776,32.08,833,83.58,27.0
4,14,552,45.65,661,84.01,26.9
4,15,419,59.83,445,84.98,26.8
4,16,150,74.25,206,87.56,26.6
4,17,11,88.53,15,90.44,26.3
4,5,0,92.25,0,97.13,25.4
4,6,155,77.62,155,97.51,25.8
4,7,394,63.2,394,97.44,26.200000000000003
4,8,508,48.97,620,94.46,26.5
4,9,584,35.24,802,88.52,27.200000000000003
4,10,643,22.98,919,82.60000000000001,27.8
4,11,738,16.01,961,79.45,28.200000000000003
4,12,933,20.67,933,78.75,28.3
4,13,826,32.26,826,79.46000000000001,28.200000000000003
4,14,652,45.78,652,81.03,28.0
4,15,45,59.93,438,83.86,27.6
4,16,125,74.32000000000001,201,87.36,27.3
4,17,8,88.58,14,89.37,27.1
4,5,0,92.22,0,86.57000000000001,26.6
4,6,117,77.61,151,86.91,26.700000000000003
4,7,206,63.22,387,91.67,26.700000000000003
4,8,314,49.02,610,93.8,26.700000000000003
4,9,216,35.34,790,92.22,27.0
4,10,126,23.17,910,90.11,27.200000000000003
4,11,70,16.32,959,89.33,27.3
4,12,144,20.94,931,89.0,27.3
4,13,312,32.45,830,90.53,27.200000000000003
4,14,248,45.92,664,91.77,27.0
4,15,137,60.03,448,93.46,26.8
4,16,55,74.4,209,95.61,26.5
4,17,5,88.63,16,95.71,26.3
4,5,0,92.2,0,95.86,25.4
4,6,162,77.61,162,95.69,25.8
4,7,403,63.23,403,96.75,26.1
4,8,628,49.07,628,96.11,26.3
4,9,808,35.44,808,93.06,26.700000000000003
4,10,922,23.36,922,88.35000000000001,27.3
4,11,961,16.63,961,84.39,27.8
4,12,932,21.21,932,82.91,28.0
4,13,618,32.63,825,83.22,28.0
4,14,146,46.05,652,85.0,27.8
4,15,227,60.13,437,87.3,27.5
4,16,190,74.47,200,90.53,27.1
4,17,13,88.68,14,93.08,26.8
4,5,0,92.17,0,97.47,25.6
4,6,80,77.60000000000001,156,96.43,25.9
4,7,212,63.26,394,95.87,26.200000000000003
4,8,290,49.120000000000005,619,94.66,26.4
4,9,583,35.550000000000004,799,91.44,26.8
4,10,665,23.55,918,87.88,27.3
4,11,825,16.94,964,84.81,27.700000000000003
4,12,755,21.47,934,82.63,28.0
4,13,687,32.81,831,81.79,28.1
4,14,334,46.18,663,82.57000000000001,28.0
4,15,203,60.22,447,84.8,27.8
4,16,141,74.54,208,88.96000000000001,27.4
4,17,6,88.72,15,92.62,26.9
4,5,0,92.15,0,98.33,25.6
4,6,39,77.60000000000001,159,97.04,26.0
4,7,222,63.28,398,96.79,26.4
4,8,477,49.18,621,95.35,26.700000000000003
4,9,658,35.65,801,91.8,27.0
4,10,754,23.75,918,88.07000000000001,27.4
4,11,934,17.25,963,84.91,27.8
4,12,921,21.73,932,84.27,27.8
4,13,348,32.980000000000004,826,85.77,27.6
4,14,451,46.3,656,88.85000000000001,27.3
4,15,410,60.32,440,92.8,26.9
4,16,147,74.61,203,95.92,26.6
4,17,8,88.76,15,96.88,26.3
4,5,0,92.13,0,97.93,24.8
4,6,46,77.60000000000001,159,96.8,25.0
4,7,308,63.3,398,95.69,25.5
4,8,395,49.24,622,93.09,26.0
4,9,603,35.76,802,86.73,26.9
4,10,574,23.94,919,81.74,27.700000000000003
4,11,416,17.55,965,79.64,28.200000000000003
4,12,562,21.99,934,79.41,28.4
4,13,376,33.160000000000004,831,80.4,28.3
4,14,350,46.43,664,81.78,28.1
4,15,301,60.41,449,84.17,27.8
4,16,102,74.67,211,88.25,27.3
4,17,10,88.8,16,92.71,26.700000000000003
5,5,0,92.11,0,96.71,25.4
5,6,96,77.61,162,94.16,25.9
5,7,256,63.33,400,89.53,26.6
5,8,514,49.3,622,87.06,27.1
5,9,771,35.87,800,84.96000000000001,27.6
5,10,859,24.14,916,82.4,28.0
5,11,960,17.85,960,81.09,28.200000000000003
5,12,883,22.24,929,80.48,28.4
5,13,802,33.33,826,81.17,28.4
5,14,517,46.55,660,84.01,28.1
5,15,445,60.5,445,88.21000000000001,27.700000000000003
5,16,207,74.74,207,92.62,27.3
5,17,11,88.84,15,96.11,26.8
5,5,0,92.09,0,98.58,25.6
5,6,82,77.61,156,98.42,25.9
5,7,211,63.36,392,98.7,26.200000000000003
5,8,184,49.36,614,97.15,26.6
5,9,400,35.980000000000004,792,93.93,27.1
5,10,446,24.33,909,88.95,27.8
5,11,715,18.14,954,85.07000000000001,28.200000000000003
5,12,755,22.49,924,83.97,28.200000000000003
5,13,691,33.5,818,84.52,28.0
5,14,591,46.67,646,86.37,27.700000000000003
5,15,392,60.58,434,89.83,27.200000000000003
5,16,188,74.8,198,93.34,26.8
5,17,12,88.88,13,95.61,26.5
5,5,0,92.08,0,98.39,25.9
5,6,117,77.62,153,96.94,26.3
5,7,348,63.39,389,96.55,26.700000000000003
5,8,308,49.43,611,95.23,27.0
5,9,485,36.1,789,91.87,27.4
5,10,596,24.53,906,87.53,28.0
5,11,918,18.43,952,84.01,28.5
5,12,922,22.74,922,81.23,28.9
5,13,820,33.67,820,80.94,28.9
5,14,653,46.79,653,81.8,28.8
5,15,326,60.67,440,84.24,28.5
5,16,154,74.86,203,88.62,28.0
5,17,9,88.91,14,93.12,27.5
5,5,0,92.06,0,98.32,25.9
5,6,51,77.63,152,97.38,26.1
5,7,167,63.43,387,96.41,26.4
5,8,260,49.49,609,93.9,26.8
5,9,397,36.21,789,88.77,27.5
5,10,619,24.73,906,83.59,28.3
5,11,846,18.71,951,80.13,28.9
5,12,921,22.98,921,78.45,29.200000000000003
5,13,791,33.84,814,78.41,29.200000000000003
5,14,640,46.9,640,79.77,29.0
5,15,415,60.75,428,82.35000000000001,28.700000000000003
5,16,132,74.91,195,87.13,28.200000000000003
5,17,5,88.94,13,91.25,27.700000000000003
5,5,0,92.05,0,97.64,26.200000000000003
5,6,93,77.64,152,96.21,26.6
5,7,216,63.46,386,95.92,26.9
5,8,420,49.56,607,94.57,27.200000000000003
5,9,565,36.33,786,92.85,27.4
5,10,587,24.92,902,90.9,27.700000000000003
5,11,678,18.99,948,88.93,27.9
5,12,709,23.22,918,87.65,28.0
5,13,714,34.0,815,86.93,28.0
5,14,541,47.02,650,86.94,27.9
5,15,289,60.83,436,88.67,27.6
5,16,128,74.97,201,91.66,27.200000000000003
5,17,8,88.97,14,94.82,26.8
5,5,0,92.05,0,98.23,25.4
5,6,50,77.65,158,97.4,25.700000000000003
5,7,239,63.5,393,97.97,25.9
5,8,288,49.63,613,97.95,26.1
5,9,351,36.45,789,96.55,26.200000000000003
5,10,489,25.12,904,94.78,26.4
5,11,635,19.27,947,93.16,26.6
5,12,614,23.45,916,91.78,26.8
5,13,694,34.160000000000004,810,91.45,26.9
5,14,522,47.13,640,91.93,26.9
5,15,398,60.91,427,93.26,26.8
5,16,186,75.02,193,94.76,26.700000000000003
5,17,10,89.0,10,94.91,26.6
5,5,0,92.04,0,97.7,25.700000000000003
5,6,14,77.67,155,97.45,25.8
5,7,15,63.54,388,97.38,26.1
5,8,36,49.7,606,97.87,26.200000000000003
5,9,37,36.57,782,96.07,26.3
5,10,109,25.31,898,93.4,26.4
5,11,460,19.54,942,91.68,26.5
5,12,638,23.69,912,89.93,26.4
5,13,561,34.32,809,90.45,26.200000000000003
5,14,510,47.23,642,91.51,26.0
5,15,178,60.98,430,92.84,25.8
5,16,14,75.07000000000001,197,94.86,25.6
5,17,4,89.02,10,95.15,25.6
5,5,0,92.03,0,86.29,25.5
5,6,94,77.68,152,88.33,25.8
5,7,385,63.58,385,91.57,26.200000000000003
5,8,473,49.78,604,89.76,26.9
5,9,400,36.69,780,84.13,27.6
5,10,856,25.51,891,79.81,28.3
5,11,928,19.81,928,77.78,28.8
5,12,898,23.91,898,76.63,29.1
5,13,792,34.47,792,77.71000000000001,29.0
5,14,620,47.34,620,80.41,28.700000000000003
5,15,409,61.05,409,84.28,28.3
5,16,181,75.12,181,89.12,27.8
5,17,7,89.05,8,92.12,27.4
5,5,0,92.03,0,93.15,25.9
5,6,145,77.7,145,92.13,26.5
5,7,342,63.63,374,92.69,27.0
5,8,535,49.85,593,89.63,27.5
5,9,771,36.81,771,84.14,28.200000000000003
5,10,888,25.7,888,79.63,28.9
5,11,934,20.07,934,77.41,29.3
5,12,906,24.13,906,76.66,29.5
5,13,802,34.62,802,76.52,29.6
5,14,634,47.44,634,77.26,29.5
5,15,422,61.120000000000005,422,79.92,29.1
5,16,189,75.16,189,84.56,28.6
5,17,9,89.07000000000001,9,89.75,27.9
5,5,0,92.03,0,96.62,25.9
5,6,103,77.72,153,94.39,26.3
5,7,344,63.67,386,89.43,27.0
5,8,605,49.93,605,84.33,27.700000000000003
5,9,780,36.93,780,80.62,28.3
5,10,895,25.9,895,77.06,28.9
5,11,843,20.33,939,75.66,29.200000000000003
5,12,863,24.35,908,75.29,29.4
5,13,807,34.77,807,75.79,29.4
5,14,600,47.54,642,77.22,29.200000000000003
5,15,390,61.19,430,79.92,28.8
5,16,189,75.2,197,85.02,28.200000000000003
5,17,10,89.09,10,89.74,27.6
5,5,0,92.03,0,97.5,26.0
5,6,53,77.75,148,96.81,26.200000000000003
5,7,289,63.72,377,95.31,26.6
5,8,214,50.01,595,92.35,26.9
5,9,564,37.06,770,87.84,27.5
5,10,498,26.09,884,84.06,27.9
5,11,737,20.58,927,81.53,28.200000000000003
5,12,750,24.56,897,80.0,28.4
5,13,561,34.910000000000004,790,79.94,28.4
5,14,561,47.64,615,81.94,28.1
5,15,400,61.25,410,85.05,27.700000000000003
5,16,150,75.24,183,88.99,27.200000000000003
5,17,5,89.10000000000001,8,92.36,26.8
5,5,0,92.04,0,97.29,25.5
5,6,107,77.77,157,95.35,25.8
5,7,391,63.77,391,92.82,26.3
5,8,609,50.09,609,87.38,27.1
5,9,670,37.18,783,82.83,27.8
5,10,883,26.28,897,79.23,28.4
5,11,940,20.83,940,77.05,28.8
5,12,909,24.77,909,75.9,29.0
5,13,806,35.050000000000004,806,76.13,29.0
5,14,623,47.73,641,77.36,28.9
5,15,253,61.31,428,81.4,28.5
5,16,100,75.28,195,86.16,28.1
5,17,6,89.11,9,88.59,27.6
5,5,0,92.04,0,98.22,25.700000000000003
5,6,57,77.8,151,96.9,26.0
5,7,220,63.82,382,95.48,26.4
5,8,428,50.17,599,92.82,26.8
5,9,603,37.31,773,89.68,27.3
5,10,632,26.47,888,86.83,27.700000000000003
5,11,672,21.08,931,85.36,27.9
5,12,691,24.97,901,85.04,28.0
5,13,686,35.19,793,85.32000000000001,28.0
5,14,517,47.82,618,86.23,27.9
5,15,346,61.370000000000005,411,88.07000000000001,27.700000000000003
5,16,138,75.31,184,91.53,27.3
5,17,6,89.12,8,93.27,27.1
5,5,0,92.05,0,96.47,26.200000000000003
5,6,52,77.83,151,96.06,26.4
5,7,293,63.870000000000005,382,96.25,26.6
5,8,522,50.25,599,95.29,26.8
5,9,576,37.43,773,93.47,26.9
5,10,594,26.65,887,91.23,27.1
5,11,655,21.32,931,89.18,27.3
5,12,685,25.17,901,87.49,27.5
5,13,733,35.32,800,87.07000000000001,27.6
5,14,528,47.9,636,88.68,27.4
5,15,306,61.43,426,91.19,27.1
5,16,176,75.34,195,94.36,26.700000000000003
5,17,7,89.13,9,95.48,26.5
5,5,0,92.06,0,94.07,25.3
5,6,19,77.86,156,93.13,25.700000000000003
5,7,75,63.93,387,93.16,26.200000000000003
5,8,318,50.33,604,90.49,26.9
5,9,476,37.56,778,84.43,27.700000000000003
5,10,621,26.84,888,78.91,28.5
5,11,701,21.55,925,76.22,29.0
5,12,770,25.36,894,74.87,29.3
5,13,650,35.45,790,74.89,29.3
5,14,542,47.99,620,75.82000000000001,29.1
5,15,349,61.48,412,78.56,28.700000000000003
5,16,184,75.37,184,83.53,28.200000000000003
5,17,6,89.14,8,87.0,27.6
5,5,0,92.08,0,95.57,25.8
5,6,26,77.89,149,94.49,26.3
5,7,128,63.98,378,93.57,26.8
5,8,267,50.42,593,91.29,27.1
5,9,80,37.68,766,89.11,27.3
5,10,446,27.02,879,86.78,27.5
5,11,656,21.78,922,85.92,27.5
5,12,622,25.55,892,86.17,27.4
5,13,416,35.57,791,87.94,27.1
5,14,305,48.07,627,90.83,26.700000000000003
5,15,234,61.53,419,93.75,26.3
5,16,105,75.39,190,95.75,26.1
5,17,5,89.14,9,96.08,25.9
5,5,0,92.09,0,94.44,25.3
5,6,152,77.92,152,94.59,25.700000000000003
5,7,266,64.04,382,96.24,26.0
5,8,356,50.5,598,96.11,26.3
5,9,389,37.8,771,93.18,26.6
5,10,679,27.2,881,88.81,27.0
5,11,887,22.0,917,83.29,27.5
5,12,878,25.73,888,79.74,27.8
5,13,686,35.69,786,79.27,27.8
5,14,513,48.14,621,80.24,27.700000000000003
5,15,394,61.57,413,83.56,27.3
5,16,179,75.41,186,88.06,26.9
5,17,5,89.14,9,91.86,26.4
5,5,0,92.11,0,98.25,25.6
5,6,42,77.96000000000001,145,97.5,25.9
5,7,97,64.1,370,97.37,26.200000000000003
5,8,428,50.59,584,97.35,26.3
5,9,339,37.93,755,94.77,26.5
5,10,237,27.38,867,92.07,26.700000000000003
5,11,289,22.22,910,89.12,27.0
5,12,315,25.91,881,87.0,27.200000000000003
5,13,471,35.81,778,87.44,27.1
5,14,463,48.22,611,88.91,26.9
5,15,326,61.61,407,91.13,26.700000000000003
5,16,183,75.43,183,94.39,26.4
5,17,8,89.14,8,95.62,26.200000000000003
5,5,0,92.13,0,98.75,25.4
5,6,30,78.0,148,97.21,25.700000000000003
5,7,120,64.15,376,96.25,26.1
5,8,410,50.67,590,94.49,26.6
5,9,612,38.05,763,91.27,27.1
5,10,852,27.55,877,87.36,27.6
5,11,921,22.43,921,84.02,27.9
5,12,879,26.08,891,81.81,28.1
5,13,790,35.92,790,80.81,28.200000000000003
5,14,627,48.29,627,82.05,28.0
5,15,419,61.65,419,84.56,27.700000000000003
5,16,191,75.45,191,88.65,27.3
5,17,9,89.14,9,92.23,26.9
5,5,0,92.15,0,96.31,25.6
5,6,40,78.04,147,93.73,26.200000000000003
5,7,239,64.22,374,93.75,26.700000000000003
5,8,491,50.76,588,91.49,27.1
5,9,609,38.18,760,88.73,27.5
5,10,681,27.73,873,86.65,27.8
5,11,799,22.64,917,84.76,28.1
5,12,800,26.25,889,84.11,28.200000000000003
5,13,708,36.03,784,85.10000000000001,28.1
5,14,613,48.35,613,87.02,27.9
5,15,228,61.690000000000005,409,90.16,27.6
5,16,95,75.47,183,94.45,27.200000000000003
5,17,6,89.14,8,95.92,26.9
5,5,0,92.17,0,99.05,25.9
5,6,108,78.08,146,97.57,26.200000000000003
5,7,107,64.28,374,96.79,26.5
5,8,343,50.85,589,94.24,26.8
5,9,542,38.3,762,90.54,27.3
5,10,727,27.9,875,87.12,27.8
5,11,768,22.84,920,85.2,28.1
5,12,777,26.41,890,84.18,28.3
5,13,529,36.13,791,84.19,28.3
5,14,597,48.41,630,85.95,28.0
5,15,293,61.72,422,89.22,27.5
5,16,49,75.48,193,92.89,27.0
5,17,4,89.13,9,95.44,26.6
5,5,0,92.19,0,97.46,25.8
5,6,148,78.12,148,96.85,25.9
5,7,376,64.34,376,95.93,26.200000000000003
5,8,591,50.94,591,94.54,26.5
5,9,701,38.42,763,92.76,26.700000000000003
5,10,473,28.06,874,90.81,27.0
5,11,635,23.03,915,88.42,27.3
5,12,400,26.57,888,87.47,27.4
5,13,481,36.23,780,88.2,27.3
5,14,477,48.47,604,89.81,27.1
5,15,374,61.76,401,91.55,26.9
5,16,178,75.49,178,94.73,26.5
5,17,8,89.12,8,96.8,26.200000000000003
5,5,0,92.22,0,98.57,25.8
5,6,121,78.16,146,98.09,26.0
5,7,200,64.4,374,97.82,26.200000000000003
5,8,409,51.02,589,97.15,26.4
5,9,477,38.54,760,95.17,26.700000000000003
5,10,388,28.23,872,92.5,27.1
5,11,560,23.22,915,89.60000000000001,27.5
5,12,668,26.72,886,86.69,27.9
5,13,547,36.32,787,84.88,28.1
5,14,426,48.53,626,85.37,28.0
5,15,387,61.78,421,87.59,27.700000000000003
5,16,102,75.49,194,91.28,27.3
5,17,3,89.11,10,94.89,26.8
5,5,0,92.25,0,97.51,25.700000000000003
5,6,64,78.21000000000001,151,96.77,26.0
5,7,289,64.47,378,97.39,26.3
5,8,567,51.11,591,97.02,26.6
5,9,692,38.66,761,92.56,26.700000000000003
5,10,778,28.39,873,88.02,27.0
5,11,916,23.41,916,83.60000000000001,27.200000000000003
5,12,888,26.86,888,81.26,27.4
5,13,747,36.41,786,81.60000000000001,27.4
5,14,182,48.58,620,83.71000000000001,27.200000000000003
5,15,134,61.81,414,86.61,26.9
5,16,100,75.5,188,89.93,26.6
5,17,4,89.10000000000001,9,91.35,26.3
5,5,0,92.28,0,91.66,25.4
5,6,143,78.25,143,91.66,25.8
5,7,368,64.53,368,92.46,26.4
5,8,564,51.2,581,92.78,26.700000000000003
5,9,753,38.78,753,90.3,27.200000000000003
5,10,627,28.54,866,86.51,27.8
5,11,615,23.59,910,83.92,28.1
5,12,882,27.0,882,83.36,28.200000000000003
5,13,738,36.5,778,84.87,28.0
5,14,580,48.63,609,87.33,27.700000000000003
5,15,366,61.83,406,90.86,27.3
5,16,150,75.5,183,94.31,27.0
5,17,4,89.08,9,93.9,26.9
5,5,0,92.31,0,98.07,25.700000000000003
5,6,141,78.3,141,96.29,26.200000000000003
5,7,365,64.6,365,95.72,26.6
5,8,435,51.29,578,91.36,27.1
5,9,748,38.89,748,85.77,27.8
5,10,858,28.7,858,80.59,28.4
5,11,896,23.76,896,77.99,28.8
5,12,852,27.13,868,77.16,28.9
5,13,769,36.58,769,77.07000000000001,28.9
5,14,537,48.67,608,79.23,28.6
5,15,331,61.85,404,82.77,28.200000000000003
5,16,119,75.5,180,88.28,27.6
5,17,4,89.07000000000001,8,91.79,27.1
5,5,0,92.34,0,95.69,25.4
5,6,134,78.35000000000001,134,96.02,25.8
5,7,265,64.66,356,95.74,26.3
5,8,278,51.370000000000005,569,92.74,26.8
5,9,585,39.01,741,87.84,27.4
5,10,708,28.85,854,83.34,28.0
5,11,870,23.92,898,81.17,28.4
5,12,871,27.26,871,80.54,28.6
5,13,769,36.66,769,80.94,28.6
5,14,575,48.71,602,83.07000000000001,28.3
5,15,341,61.86,400,85.43,28.0
5,16,174,75.49,178,89.18,27.5
5,17,8,89.05,8,92.86,27.0
5,5,0,92.37,0,97.81,26.0
5,6,130,78.4,133,97.6,26.200000000000003
5,7,354,64.73,354,96.83,26.6
5,8,566,51.46,566,95.04,27.0
5,9,739,39.12,739,89.5,27.6
5,10,852,28.99,852,82.88,28.3
5,11,895,24.09,895,78.62,28.8
5,12,869,27.38,869,77.03,29.0
5,13,771,36.73,771,77.01,29.0
5,14,612,48.75,612,77.67,28.9
5,15,408,61.88,408,80.14,28.5
5,16,181,75.49,184,84.94,27.9
5,17,8,89.03,9,89.43,27.4
5,5,0,92.41,0,98.15,25.8
5,6,104,78.45,139,95.54,26.3
5,7,139,64.8,361,92.84,26.9
5,8,339,51.55,572,89.97,27.3
5,9,501,39.23,742,87.42,27.8
5,10,691,29.13,850,84.5,28.200000000000003
5,11,822,24.24,887,82.4,28.4
5,12,814,27.5,859,81.78,28.4
5,13,759,36.8,759,82.72,28.200000000000003
5,14,596,48.78,596,85.33,27.8
5,15,384,61.89,394,88.54,27.4
5,16,134,75.48,174,92.1,27.0
5,17,6,89.01,8,93.59,26.700000000000003
5,5,0,92.45,0,97.82,25.8
5,6,65,78.5,130,96.78,26.1
5,7,269,64.86,350,96.25,26.5
5,8,529,51.63,562,96.48,26.6
5,9,350,39.34,733,95.78,26.6
5,10,383,29.27,846,94.17,26.700000000000003
5,11,861,24.39,891,92.45,26.9
5,12,864,27.61,864,91.45,27.0
5,13,768,36.86,768,91.77,26.9
5,14,612,48.81,612,93.14,26.700000000000003
5,15,400,61.89,409,95.12,26.5
5,16,165,75.47,186,97.31,26.200000000000003
5,17,10,88.99,12,97.25,26.0
5,5,0,92.48,0,98.51,25.1
5,6,68,78.55,142,97.25,25.4
5,7,163,64.93,365,96.46,25.8
5,8,333,51.72,576,94.73,26.1
5,9,510,39.45,746,92.53,26.4
5,10,600,29.41,857,89.12,26.8
5,11,879,24.53,900,85.60000000000001,27.200000000000003
5,12,873,27.71,873,83.91,27.4
5,13,770,36.92,770,84.2,27.4
5,14,587,48.84,601,86.53,27.200000000000003
5,15,374,61.9,402,90.35,26.8
5,16,142,75.45,182,94.32,26.4
5,17,8,88.96000000000001,12,96.07,26.0
6,5,0,92.52,0,96.99,24.8
6,6,89,78.60000000000001,137,96.52,25.1
6,7,247,64.99,359,96.78,25.5
6,8,423,51.8,570,96.94,25.8
6,9,620,39.55,741,95.0,26.1
6,10,681,29.53,853,92.67,26.4
6,11,755,24.66,897,90.13,26.700000000000003
6,12,721,27.81,869,88.74,26.8
6,13,238,36.97,771,88.33,26.8
6,14,18,48.86,612,89.28,26.6
6,15,17,61.9,408,91.72,26.3
6,16,9,75.44,185,94.61,26.0
6,17,4,88.93,12,95.68,25.700000000000003
6,5,0,92.56,0,96.54,24.9
6,6,94,78.65,140,95.65,25.200000000000003
6,7,129,65.06,364,96.09,25.6
6,8,411,51.88,575,95.26,26.0
6,9,550,39.66,745,91.84,26.5
6,10,401,29.66,856,86.73,27.200000000000003
6,11,627,24.79,899,83.0,27.700000000000003
6,12,726,27.9,871,81.67,27.9
6,13,603,37.02,774,82.26,27.8
6,14,550,48.88,616,83.95,27.6
6,15,392,61.89,414,87.01,27.3
6,16,190,75.42,190,91.2,26.9
6,17,10,88.91,13,92.83,26.5
6,5,0,92.6,0,98.17,25.3
6,6,132,78.71000000000001,132,96.43,25.700000000000003
6,7,354,65.13,354,93.65,26.3
6,8,488,51.96,566,89.64,26.9
6,9,562,39.76,737,85.67,27.5
6,10,851,29.78,851,82.13,28.0
6,11,897,24.92,897,80.71000000000001,28.3
6,12,871,27.99,871,80.27,28.5
6,13,772,37.07,772,80.75,28.5
6,14,609,48.9,609,82.24,28.3
6,15,409,61.89,409,85.06,27.9
6,16,186,75.4,186,89.72,27.3
6,17,13,88.88,13,93.38,26.8
6,5,0,92.65,0,98.21,25.1
6,6,142,78.76,142,96.47,25.4
6,7,367,65.19,367,92.43,26.1
6,8,578,52.04,578,87.19,26.9
6,9,532,39.85,747,82.35000000000001,27.700000000000003
6,10,740,29.89,858,79.34,28.3
6,11,902,25.03,902,78.14,28.700000000000003
6,12,875,28.07,875,77.99,28.9
6,13,778,37.1,778,79.12,28.9
6,14,621,48.91,621,81.37,28.700000000000003
6,15,389,61.88,418,84.2,28.4
6,16,194,75.38,194,88.69,28.0
6,17,14,88.85000000000001,14,92.27,27.5
6,5,0,92.69,0,98.31,26.0
6,6,38,78.81,135,97.9,26.1
6,7,163,65.26,355,97.45,26.3
6,8,246,52.120000000000005,564,96.65,26.4
6,9,602,39.95,735,94.35,26.6
6,10,759,30.01,845,90.96,27.0
6,11,762,25.14,887,87.67,27.4
6,12,861,28.14,861,85.13,27.8
6,13,765,37.14,765,84.39,27.9
6,14,609,48.91,609,85.88,27.700000000000003
6,15,410,61.870000000000005,410,88.85000000000001,27.3
6,16,189,75.36,189,91.93,26.9
6,17,6,88.82000000000001,14,94.93,26.5
6,5,0,92.73,0,98.3,25.5
6,6,92,78.87,135,96.76,25.8
6,7,289,65.32000000000001,353,95.05,26.3
6,8,442,52.2,556,92.06,26.8
6,9,668,40.04,726,87.92,27.4
6,10,786,30.11,839,84.60000000000001,27.8
6,11,796,25.25,885,82.23,28.1
6,12,859,28.21,859,81.61,28.200000000000003
6,13,531,37.17,764,82.3,28.1
6,14,349,48.92,609,84.5,27.8
6,15,283,61.86,409,87.84,27.4
6,16,126,75.33,188,92.61,26.9
6,17,7,88.78,14,95.09,26.5
6,5,0,92.78,0,99.72,25.5
6,6,133,78.92,136,98.7,25.700000000000003
6,7,347,65.39,358,98.24,26.0
6,8,550,52.28,569,97.62,26.3
6,9,739,40.13,739,96.23,26.5
6,10,650,30.21,849,93.18,26.8
6,11,888,25.34,888,89.34,27.200000000000003
6,12,863,28.27,863,87.13,27.4
6,13,767,37.19,767,86.77,27.4
6,14,609,48.92,609,87.5,27.3
6,15,410,61.84,410,89.07000000000001,27.1
6,16,189,75.3,189,92.41,26.700000000000003
6,17,14,88.75,14,95.36,26.3
6,5,0,92.83,0,98.3,25.3
6,6,132,78.98,132,94.35,26.0
6,7,354,65.45,354,89.69,26.9
6,8,451,52.35,564,83.09,27.6
6,9,377,40.22,736,78.61,28.3
6,10,637,30.31,849,75.53,28.9
6,11,884,25.43,893,74.33,29.200000000000003
6,12,866,28.33,866,73.62,29.4
6,13,694,37.22,770,74.13,29.3
6,14,565,48.92,614,75.63,29.1
6,15,413,61.82,413,78.38,28.8
6,16,181,75.27,191,82.83,28.5
6,17,14,88.71000000000001,14,84.76,28.0
6,5,0,92.87,0,93.96,25.700000000000003
6,6,136,79.03,136,92.54,26.200000000000003
6,7,357,65.52,357,90.58,26.9
6,8,559,52.42,568,86.74,27.4
6,9,541,40.3,738,83.47,27.9
6,10,823,30.4,846,81.65,28.3
6,11,778,25.52,884,79.67,28.6
6,12,745,28.38,859,78.07000000000001,28.8
6,13,524,37.23,763,77.15,28.9
6,14,473,48.91,604,78.28,28.700000000000003
6,15,347,61.8,404,80.73,28.5
6,16,148,75.24,185,85.03,28.1
6,17,10,88.68,13,86.59,27.700000000000003
6,5,0,92.92,0,95.05,25.5
6,6,110,79.09,130,93.09,25.9
6,7,223,65.58,349,90.46,26.5
6,8,439,52.49,558,85.29,27.1
6,9,525,40.38,728,79.57000000000001,27.700000000000003
6,10,711,30.49,840,76.48,28.200000000000003
6,11,887,25.59,887,76.0,28.4
6,12,595,28.42,862,76.18,28.5
6,13,318,37.24,765,77.43,28.4
6,14,246,48.9,604,80.29,28.0
6,15,354,61.78,406,83.23,27.6
6,16,154,75.21000000000001,188,87.16,27.1
6,17,9,88.64,14,90.72,26.6
6,5,0,92.97,0,97.65,25.1
6,6,130,79.14,130,95.87,25.5
6,7,279,65.64,349,95.11,25.9
6,8,379,52.56,557,92.19,26.3
6,9,379,40.46,726,87.14,27.0
6,10,665,30.57,839,82.63,27.5
6,11,624,25.66,885,80.0,27.8
6,12,861,28.46,861,79.36,27.8
6,13,765,37.25,765,80.01,27.6
6,14,609,48.89,609,82.01,27.3
6,15,332,61.75,410,85.58,26.8
6,16,140,75.17,189,89.87,26.3
6,17,12,88.60000000000001,14,93.21,25.9
6,5,0,93.02,0,96.97,24.9
6,6,68,79.2,128,96.29,25.200000000000003
6,7,112,65.7,349,96.19,25.6
6,8,425,52.63,560,94.27,26.0
6,9,242,40.53,730,91.33,26.5
6,10,659,30.65,843,85.71000000000001,27.1
6,11,647,25.73,889,80.4,27.5
6,12,852,28.49,864,78.63,27.6
6,13,765,37.25,765,78.38,27.6
6,14,602,48.870000000000005,602,80.27,27.3
6,15,405,61.72,405,84.07000000000001,26.8
6,16,187,75.13,187,88.86,26.3
6,17,8,88.56,14,91.81,25.8
6,5,0,93.07,0,96.58,24.6
6,6,101,79.25,132,95.29,25.1
6,7,156,65.76,353,95.75,25.5
6,8,516,52.7,563,94.65,25.9
6,9,732,40.6,732,91.75,26.3
6,10,842,30.72,842,87.10000000000001,26.8
6,11,884,25.79,884,82.2,27.3
6,12,858,28.51,858,80.72,27.5
6,13,713,37.25,764,81.17,27.5
6,14,368,48.85,610,83.15,27.3
6,15,331,61.690000000000005,412,85.77,27.1
6,16,143,75.09,192,89.95,26.700000000000003
6,17,12,88.52,15,92.09,26.5
6,5,0,93.12,0,98.07,25.200000000000003
6,6,130,79.3,130,95.93,25.6
